elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.015,60,60,59.992,60.133,5,1,16.630,16.669,5.000,99.779
7.627,3405351,60,38.199,4.443,283818,34588,225.074,26.179,8.206,1350.444
8.907,3405411,60,46.863,3.140,283823,34586,318.491,21.339,8.206,1910.948
10.070,3405471,60,51.612,3.404,283828,34590,293.768,19.375,8.205,1762.609
11.304,3405531,60,48.619,3.206,283833,34587,311.962,20.568,8.206,1871.775
12.583,3405591,60,46.905,3.140,283838,34590,318.460,21.320,8.206,1910.760
13.869,3405651,60,46.665,3.135,283843,34589,319.011,21.430,8.206,1914.068
15.174,3405711,60,45.975,3.109,283848,34592,321.647,21.751,8.206,1929.885
16.466,3405771,60,46.417,3.117,283853,34590,320.810,21.544,8.206,1924.861
17.746,3405831,60,46.888,3.099,283858,34592,322.712,21.327,8.206,1936.273
19.022,3405891,60,47.026,3.140,283863,34592,318.450,21.265,8.206,1910.701
20.254,3405951,60,48.714,3.205,283868,34594,311.967,20.528,8.206,1871.801
21.452,3406011,60,50.059,3.366,283873,34593,297.103,19.976,8.206,1782.616
22.638,3406071,60,50.595,3.402,283878,34594,293.965,19.765,8.206,1763.790
23.825,3406131,60,50.540,3.391,283883,34594,294.940,19.786,8.206,1769.641
25.013,3406191,60,50.499,3.348,283888,34596,298.724,19.803,8.206,1792.344
26.175,3406251,60,51.638,3.436,283893,34596,290.995,19.366,8.206,1745.968
27.333,3406311,60,51.815,3.521,283898,34596,284.022,19.299,8.206,1704.134
28.538,3406371,60,49.784,3.266,283903,34597,306.147,20.087,8.206,1836.883
29.709,3406431,60,51.280,3.456,283908,34598,289.343,19.501,8.206,1736.058
30.865,3406491,60,51.897,3.458,283913,34599,289.168,19.269,8.206,1735.010
32.035,3406551,60,51.263,3.374,283918,34599,296.399,19.507,8.206,1778.396
33.204,3406611,60,51.322,3.413,283923,34599,292.998,19.485,8.206,1757.990
34.369,3406671,60,51.527,3.492,283928,34601,286.343,19.407,8.206,1718.060
35.544,3406731,60,51.029,3.367,283933,34601,297.013,19.597,8.206,1782.076
36.705,3406791,60,51.700,3.497,283938,34602,285.934,19.343,8.206,1715.606
37.868,3406851,60,51.603,3.439,283943,34601,290.774,19.379,8.206,1744.646
39.037,3406911,60,51.316,3.429,283948,34604,291.596,19.487,8.206,1749.579
40.190,3406971,60,52.053,3.471,283953,34603,288.067,19.211,8.206,1728.400
41.350,3407031,60,51.721,3.481,283958,34605,287.236,19.334,8.206,1723.414
42.522,3407091,60,51.177,3.360,283963,34603,297.578,19.540,8.206,1785.467
43.673,3407151,60,52.135,3.496,283968,34606,286.028,19.181,8.206,1716.169
44.827,3407211,60,51.996,3.442,283973,34606,290.539,19.232,8.206,1743.232
45.990,3407271,60,51.593,3.474,283978,34608,287.854,19.382,8.206,1727.123
47.136,3407331,60,52.366,3.493,283983,34606,286.266,19.096,8.206,1717.595
48.303,3407391,60,51.388,3.429,283988,34609,291.666,19.460,8.206,1749.996
49.456,3407451,60,52.058,3.489,283993,34608,286.621,19.209,8.206,1719.728
50.633,3407511,60,50.947,3.485,283998,34611,286.926,19.628,8.205,1721.558
51.800,3407571,60,51.438,3.394,284003,34609,294.616,19.441,8.206,1767.695
52.954,3407631,60,51.980,3.462,284008,34611,288.824,19.238,8.206,1732.946
54.103,3407691,60,52.246,3.484,284013,34610,287.019,19.140,8.206,1722.115
55.271,3407751,60,51.370,3.461,284018,34613,288.951,19.467,8.206,1733.705
56.463,3407811,60,50.318,3.227,284023,34611,309.914,19.873,8.206,1859.484
57.624,3407871,60,51.679,3.501,284028,34613,285.658,19.350,8.206,1713.947
58.771,3407931,60,52.314,3.496,284033,34612,286.036,19.115,8.206,1716.218
59.934,3407991,60,51.606,3.436,284038,34615,291.062,19.378,8.206,1746.375
61.096,3408051,60,51.606,3.391,284043,34614,294.883,19.377,8.206,1769.296
62.257,3408111,60,51.680,3.455,284048,34615,289.426,19.350,8.206,1736.555
