elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.031,61,60,60.042,60.130,5,1,16.631,16.655,5.000,99.784
10.967,3405361,60,46.458,8.999,283811,34586,111.121,21.525,8.206,666.724
12.136,3405433,60,61.605,4.288,283826,34587,233.210,16.233,8.206,1399.261
13.168,3405496,60,61.034,4.921,283826,34588,203.218,16.384,8.206,1219.305
14.357,3405563,60,56.349,3.819,283830,34588,261.849,17.747,8.206,1571.094
15.488,3405623,60,53.054,3.503,283835,34589,285.438,18.849,8.206,1712.630
16.565,3405683,60,55.709,3.710,283840,34590,269.555,17.951,8.206,1617.332
17.635,3405743,60,56.071,3.711,283845,34591,269.452,17.834,8.206,1616.711
18.734,3405803,60,54.575,3.593,283850,34590,278.330,18.323,8.206,1669.978
19.804,3405863,60,56.096,3.761,283855,34592,265.878,17.827,8.206,1595.270
20.861,3405923,60,56.762,3.782,283860,34592,264.405,17.617,8.206,1586.432
21.908,3405983,60,57.336,3.812,283865,34594,262.321,17.441,8.206,1573.929
22.999,3406043,60,54.962,3.709,283870,34593,269.595,18.195,8.206,1617.572
24.062,3406103,60,56.440,3.792,283875,34594,263.686,17.718,8.206,1582.118
25.158,3406163,60,54.779,3.567,283880,34595,280.314,18.255,8.206,1681.884
26.302,3406223,60,52.435,3.591,283885,34596,278.463,19.071,8.206,1670.777
27.438,3406283,60,52.807,3.657,283890,34596,273.428,18.937,8.206,1640.570
28.571,3406343,60,52.966,3.598,283895,34596,277.913,18.880,8.206,1667.480
29.711,3406403,60,52.635,3.556,283900,34598,281.200,18.999,8.206,1687.197
30.799,3406463,60,55.117,3.752,283905,34598,266.525,18.143,8.206,1599.149
31.853,3406523,60,56.939,3.814,283910,34599,262.199,17.563,8.206,1573.192
32.870,3406583,60,58.982,3.935,283915,34598,254.135,16.954,8.206,1524.808
33.872,3406643,60,59.923,3.963,283920,34600,252.363,16.688,8.206,1514.180
34.875,3406703,60,59.777,3.983,283925,34600,251.038,16.729,8.206,1506.227
36.079,3406776,60,60.630,4.225,283934,34602,236.710,16.493,8.206,1420.263
37.307,3406849,60,59.451,4.041,283940,34601,247.434,16.821,8.206,1484.602
38.495,3406921,60,60.648,4.228,283941,34602,236.524,16.489,8.206,1419.142
39.633,3406988,60,58.849,4.318,283957,32829,231.591,16.993,8.650,1389.547
40.884,3407061,60,58.362,4.020,283952,32829,248.759,17.135,8.649,1492.555
42.097,3407135,60,61.017,4.028,283963,34606,248.278,16.389,8.206,1489.669
43.175,3407201,60,61.222,4.698,283968,34604,212.840,16.334,8.206,1277.037
44.338,3407272,60,61.033,5.096,283983,34608,196.241,16.385,8.206,1177.446
45.364,3407335,60,61.374,5.948,283977,34605,168.127,16.293,8.206,1008.763
46.451,3407401,60,60.739,6.755,283981,34607,148.029,16.464,8.206,888.176
47.565,3407469,60,61.051,7.602,283994,32833,131.540,16.380,8.650,789.240
48.653,3407535,60,60.684,8.158,284000,34609,122.577,16.479,8.206,735.462
49.763,3407602,60,60.360,8.846,284002,34609,113.048,16.567,8.206,678.288
50.796,3407664,60,60.019,8.722,284013,34610,114.647,16.661,8.206,687.880
51.897,3407728,60,58.122,7.106,284015,34610,140.734,17.205,8.206,844.404
52.964,3407793,60,60.898,7.563,284022,34611,132.224,16.421,8.206,793.346
54.010,3407857,60,61.191,8.742,284021,34612,114.384,16.342,8.206,686.307
55.093,3407923,60,60.951,10.149,284032,34612,98.529,16.407,8.206,591.173
56.160,3407988,60,60.917,12.127,284033,32839,82.462,16.416,8.649,494.772
57.200,3408051,60,60.577,15.189,284043,34614,65.838,16.508,8.206,395.026
58.243,3408114,60,60.365,15.100,284048,34615,66.224,16.566,8.206,397.343
59.293,3408178,60,60.964,20.334,284049,34615,49.178,16.403,8.206,295.066
60.302,3408238,60,59.467,19.970,284054,34615,50.076,16.816,8.206,300.456
61.347,3408301,60,60.295,20.072,284056,32842,49.821,16.585,8.649,298.928
62.396,3408364,60,60.088,20.185,284070,32841,49.542,16.642,8.650,297.254
63.409,3408425,60,60.168,27.171,284086,34618,36.804,16.620,8.206,220.825
64.426,3408486,60,60.006,23.207,284079,34620,43.091,16.665,8.206,258.547
65.428,3408546,60,59.897,26.284,284084,34620,38.046,16.695,8.206,228.277
66.460,3408608,60,60.040,22.493,284092,34620,44.458,16.656,8.206,266.746
67.492,3408670,60,60.114,20.613,284097,34620,48.514,16.635,8.206,291.085
68.511,3408731,60,59.871,27.989,284101,34622,35.728,16.703,8.206,214.368
69.513,3408791,60,59.855,19.862,284106,34622,50.348,16.707,8.206,302.088
70.518,3408851,60,59.703,19.905,284111,34623,50.239,16.750,8.206,301.436
71.566,3408914,60,60.114,19.969,284110,34623,50.078,16.635,8.206,300.470
72.613,3408977,60,60.162,23.423,284123,34623,42.694,16.622,8.206,256.163
73.643,3409039,60,60.174,22.682,284117,34625,44.088,16.618,8.206,264.526
74.645,3409099,60,59.899,21.734,284122,34624,46.011,16.695,8.206,276.069
75.694,3409162,60,60.077,24.458,284132,34625,40.887,16.645,8.206,245.321
76.726,3409224,60,60.056,23.859,284143,34626,41.912,16.651,8.206,251.474
