elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.017,61,60,60.884,60.188,5,1,16.615,16.425,5.000,99.687
9.268,61,60,59.999,60.118,36,2,16.634,16.667,18.000,99.804
10.285,122,60,59.976,59.938,44,3,16.684,16.673,14.667,100.104
11.286,182,60,59.990,59.939,49,2,16.684,16.669,24.500,100.102
12.301,242,60,59.064,59.986,54,3,16.671,16.931,18.000,100.024
13.302,303,60,60.966,60.053,64,4,16.652,16.403,16.000,99.911
14.319,364,60,60.007,59.983,70,4,16.671,16.665,17.500,100.029
15.335,424,60,59.031,60.132,75,5,16.630,16.940,15.000,99.781
16.335,485,60,60.971,59.982,91,5,16.672,16.401,18.200,100.030
17.336,545,60,59.983,59.914,96,6,16.691,16.671,16.000,100.143
18.352,606,60,60.027,60.094,89,7,16.641,16.659,12.714,99.844
19.369,667,60,59.992,60.073,94,9,16.646,16.669,10.444,99.878
20.385,727,60,59.063,60.023,99,8,16.660,16.931,12.375,99.962
21.385,787,60,59.997,60.045,104,9,16.654,16.668,11.556,99.926
22.385,847,60,59.985,59.931,109,10,16.686,16.671,10.900,100.115
23.385,907,60,59.989,60.088,114,11,16.642,16.670,10.364,99.854
24.402,969,60,60.952,60.088,119,11,16.642,16.406,10.818,99.853
25.418,1030,60,60.028,59.982,127,10,16.672,16.659,12.700,100.030
26.434,1090,60,59.055,59.951,132,12,16.680,16.933,11.000,100.082
27.435,1150,60,59.990,59.971,137,12,16.675,16.669,11.417,100.048
28.452,1212,60,60.920,59.860,142,14,16.706,16.415,10.143,100.234
29.468,1272,60,59.055,59.997,147,12,16.667,16.933,12.250,100.005
30.469,1333,60,60.977,59.994,151,15,16.668,16.400,10.067,100.010
31.469,1393,60,59.972,59.819,156,14,16.717,16.675,11.143,100.302
32.484,1453,60,59.099,59.915,161,16,16.690,16.921,10.062,100.143
33.484,1513,60,59.998,59.962,166,15,16.677,16.667,11.067,100.063
34.485,1573,60,59.996,59.992,171,17,16.669,16.668,10.059,100.014
35.502,1635,60,60.930,59.976,175,17,16.673,16.412,10.294,100.040
36.519,1696,60,60.007,59.875,176,19,16.702,16.665,9.263,100.209
37.535,1756,60,59.053,60.062,181,18,16.649,16.934,10.056,99.896
38.535,1817,60,60.953,59.881,193,19,16.700,16.406,10.158,100.199
