elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
8.000,3405342,60,36.882,3.698,283814,34587,270.404,27.113,8.206,1622.423
9.012,3405387,60,44.504,2.865,283819,34587,349.022,22.470,8.206,2094.133
10.241,3405447,60,48.800,3.276,283824,34588,305.265,20.492,8.206,1831.591
11.253,3405492,60,44.461,2.958,283832,32815,338.055,22.492,8.649,2028.331
12.578,3405552,60,45.299,3.023,283837,34587,330.817,22.075,8.206,1984.904
13.901,3405612,60,45.348,3.016,283842,32816,331.581,22.052,8.650,1989.489
15.226,3405672,60,45.262,3.016,283847,34590,331.567,22.094,8.206,1989.402
16.545,3405732,60,45.504,3.008,283852,32818,332.403,21.976,8.649,1994.418
17.863,3405792,60,45.538,3.057,283857,34590,327.120,21.960,8.206,1962.718
19.190,3405852,60,45.183,3.026,283862,32818,330.503,22.132,8.650,1983.015
20.492,3405912,60,46.104,3.093,283867,34592,323.281,21.690,8.206,1939.685
21.782,3405972,60,46.509,3.109,283872,32820,321.689,21.501,8.649,1930.136
23.052,3406032,60,47.251,3.156,283877,34593,316.833,21.164,8.206,1900.996
24.301,3406092,60,48.024,3.234,283882,32820,309.196,20.823,8.650,1855.178
25.564,3406152,60,47.506,3.171,283887,34594,315.369,21.050,8.206,1892.217
26.799,3406212,60,48.607,3.244,283892,32822,308.260,20.573,8.649,1849.563
28.031,3406272,60,48.695,3.295,283897,34595,303.496,20.536,8.206,1820.975
29.261,3406332,60,48.768,3.274,283902,32822,305.426,20.505,8.650,1832.559
30.477,3406392,60,49.325,3.296,283907,34596,303.381,20.274,8.206,1820.284
31.691,3406452,60,49.430,3.281,283912,32824,304.815,20.231,8.650,1828.889
32.908,3406512,60,49.324,3.259,283917,34598,306.872,20.274,8.206,1841.231
34.116,3406572,60,49.649,3.289,283922,32824,304.045,20.142,8.650,1824.270
35.328,3406632,60,49.504,3.324,283927,34599,300.834,20.200,8.206,1805.007
36.532,3406692,60,49.827,3.318,283932,32827,301.399,20.069,8.649,1808.392
37.741,3406752,60,49.625,3.325,283937,34601,300.777,20.151,8.206,1804.663
38.951,3406812,60,49.615,3.255,283942,32827,307.215,20.155,8.650,1843.293
40.155,3406872,60,49.830,3.330,283947,34601,300.273,20.068,8.206,1801.636
41.356,3406932,60,49.967,3.323,283952,32829,300.916,20.013,8.649,1805.495
42.554,3406992,60,50.088,3.352,283957,34603,298.325,19.965,8.206,1789.947
43.767,3407052,60,49.437,3.343,283962,32830,299.163,20.228,8.649,1794.975
44.969,3407112,60,49.914,3.348,283967,34603,298.704,20.035,8.206,1792.221
46.174,3407172,60,49.824,3.349,283972,32831,298.572,20.071,8.650,1791.435
47.373,3407232,60,50.021,3.332,283977,34605,300.152,19.991,8.206,1800.909
48.593,3407292,60,49.172,3.286,283982,32832,304.361,20.337,8.650,1826.168
49.810,3407352,60,49.292,3.274,283987,34605,305.400,20.287,8.207,1832.401
51.017,3407412,60,49.729,3.332,283992,32833,300.137,20.109,8.650,1800.823
52.234,3407472,60,49.289,3.297,283997,34607,303.324,20.288,8.206,1819.944
53.433,3407532,60,50.072,3.351,284002,32835,298.427,19.971,8.649,1790.565
54.648,3407592,60,49.368,3.273,284007,34607,305.559,20.256,8.207,1833.352
55.857,3407652,60,49.632,3.309,284012,32836,302.229,20.148,8.649,1813.376
57.061,3407712,60,49.810,3.314,284017,34609,301.756,20.076,8.206,1810.537
58.283,3407772,60,49.101,3.254,284022,32838,307.275,20.366,8.649,1843.648
59.498,3407832,60,49.396,3.330,284027,34610,300.271,20.245,8.207,1801.623
60.700,3407892,60,49.936,3.307,284032,32838,302.389,20.025,8.649,1814.332
61.907,3407952,60,49.689,3.318,284037,34612,301.382,20.125,8.206,1808.291
63.120,3408012,60,49.482,3.319,284042,32840,301.317,20.209,8.649,1807.900
64.340,3408072,60,49.148,3.258,284047,34613,306.969,20.347,8.206,1841.814
65.543,3408132,60,49.902,3.325,284052,32840,300.732,20.039,8.650,1804.392
66.780,3408192,60,48.505,3.131,284057,34615,319.415,20.617,8.206,1916.489
67.994,3408252,60,49.415,3.307,284062,32842,302.355,20.237,8.649,1814.132
69.210,3408312,60,49.353,3.305,284067,34616,302.613,20.262,8.206,1815.680
70.420,3408372,60,49.570,3.311,284072,32842,302.030,20.174,8.650,1812.179
71.631,3408432,60,49.553,3.314,284077,34617,301.768,20.180,8.206,1810.607
72.834,3408492,60,49.894,3.315,284082,32844,301.648,20.042,8.649,1809.886
74.036,3408552,60,49.917,3.335,284087,34619,299.805,20.033,8.206,1798.832
75.252,3408612,60,49.339,3.314,284092,32844,301.744,20.268,8.650,1810.465
76.458,3408672,60,49.739,3.306,284097,34620,302.500,20.105,8.206,1815.003
