elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.032,61,60,60.008,60.037,5,1,16.656,16.665,5.000,99.939
2.033,121,60,59.933,59.992,5,1,16.669,16.685,5.000,100.013
5.107,125,60,1.301,59.880,5,1,16.700,768.646,5.000,100.200
12.904,3405352,60,45.804,10.862,283823,34588,92.061,21.832,8.206,552.365
14.098,3405424,60,60.346,4.309,283825,34587,232.058,16.571,8.206,1392.351
15.127,3405487,60,61.185,4.982,283829,34589,200.725,16.344,8.206,1204.350
16.219,3405550,60,57.706,4.874,283837,34587,205.150,17.329,8.206,1230.899
17.292,3405609,60,54.985,3.689,283839,34590,271.094,18.187,8.206,1626.564
18.356,3405669,60,56.405,3.740,283844,32816,267.353,17.729,8.650,1604.116
19.432,3405729,60,55.729,3.686,283849,34592,271.323,17.944,8.206,1627.939
20.510,3405789,60,55.670,3.750,283854,32816,266.702,17.963,8.650,1600.211
21.586,3405849,60,55.773,3.679,283859,34592,271.835,17.930,8.206,1631.011
22.688,3405909,60,54.422,3.635,283864,32818,275.132,18.375,8.650,1650.794
23.769,3405969,60,55.501,3.708,283869,34594,269.673,18.018,8.206,1618.040
24.834,3406029,60,56.382,3.783,283874,32819,264.361,17.736,8.650,1586.165
25.906,3406089,60,55.977,3.712,283879,34594,269.375,17.865,8.206,1616.253
26.968,3406149,60,56.483,3.749,283884,32820,266.735,17.704,8.650,1600.409
28.039,3406209,60,56.002,3.734,283889,34596,267.831,17.857,8.206,1606.984
29.139,3406269,60,54.567,3.568,283894,32821,280.265,18.326,8.650,1681.591
30.202,3406329,60,56.412,3.764,283899,34596,265.699,17.727,8.206,1594.191
31.275,3406389,60,55.951,3.800,283904,32822,263.151,17.873,8.650,1578.907
32.320,3406449,60,57.378,3.819,283909,34598,261.881,17.428,8.206,1571.285
33.395,3406509,60,55.860,3.722,283914,32824,268.689,17.902,8.650,1612.137
34.429,3406569,60,57.976,3.863,283919,34598,258.880,17.249,8.206,1553.281
35.531,3406629,60,54.457,3.603,283924,32825,277.517,18.363,8.650,1665.101
36.609,3406689,60,55.664,3.629,283929,34600,275.529,17.965,8.206,1653.173
37.616,3406749,60,59.571,3.997,283934,32827,250.163,16.787,8.649,1500.981
38.622,3406809,60,59.681,3.988,283939,34601,250.770,16.756,8.206,1504.622
39.630,3406869,60,59.529,3.963,283944,32827,252.357,16.799,8.650,1514.144
40.635,3406929,60,59.655,4.040,283949,34603,247.551,16.763,8.206,1485.304
41.637,3406989,60,59.875,4.005,283954,32829,249.703,16.701,8.649,1498.219
42.838,3407061,60,59.972,4.113,283952,32829,243.124,16.675,8.649,1458.746
43.990,3407131,60,60.755,4.355,283971,34604,229.644,16.460,8.206,1377.865
45.136,3407200,60,60.235,4.431,283970,34604,225.701,16.602,8.206,1354.208
46.272,3407268,60,59.859,4.365,283973,32833,229.079,16.706,8.649,1374.475
47.345,3407333,60,60.536,4.656,283979,32831,214.795,16.519,8.650,1288.770
48.384,3407396,60,60.639,4.898,283983,32834,204.181,16.491,8.649,1225.087
49.528,3407466,60,61.193,5.422,283994,34609,184.424,16.342,8.206,1106.546
50.595,3407530,60,60.018,5.727,284002,34610,174.602,16.662,8.206,1047.610
51.753,3407599,60,59.547,5.227,283997,34609,191.313,16.793,8.206,1147.876
52.800,3407663,60,61.129,5.877,284005,34610,170.169,16.359,8.206,1021.013
53.951,3407733,60,60.857,6.066,284017,32836,164.862,16.432,8.650,989.174
54.987,3407796,60,60.797,6.722,284019,32836,148.757,16.448,8.650,892.544
56.067,3407861,60,60.177,7.282,284023,32837,137.334,16.618,8.649,824.005
57.125,3407925,60,60.512,7.554,284041,32837,132.376,16.526,8.650,794.258
58.230,3407992,60,60.617,8.235,284043,34615,121.437,16.497,8.206,728.620
59.319,3408058,60,60.626,9.184,284039,34614,108.884,16.495,8.206,653.305
60.410,3408124,60,60.491,10.059,284050,32839,99.410,16.531,8.650,596.463
61.414,3408184,60,59.742,10.029,284055,34615,99.711,16.739,8.206,598.264
62.435,3408246,60,60.708,10.127,284059,34617,98.747,16.472,8.206,592.484
63.525,3408310,60,58.730,9.925,284067,34616,100.756,17.027,8.206,604.534
64.650,3408375,60,57.763,6.643,284070,34616,150.526,17.312,8.206,903.158
65.849,3408444,60,57.580,5.417,284078,32843,184.620,17.367,8.650,1107.722
66.892,3408505,60,58.476,4.961,284076,34619,201.572,17.101,8.206,1209.431
68.034,3408574,60,60.430,4.372,284085,34620,228.735,16.548,8.206,1372.410
69.115,3408639,60,60.119,4.596,284088,34619,217.597,16.634,8.206,1305.585
70.131,3408701,60,61.032,4.839,284093,32846,206.643,16.385,8.649,1239.860
71.319,3408773,60,60.598,4.971,284099,32846,201.165,16.502,8.649,1206.988
72.409,3408839,60,60.543,5.539,284099,34621,180.545,16.517,8.206,1083.267
73.433,3408901,60,60.543,5.880,284106,32847,170.070,16.517,8.649,1020.420
74.567,3408970,60,60.854,6.110,284122,34624,163.665,16.433,8.206,981.989
75.661,3409035,60,59.411,6.163,284125,34625,162.256,16.832,8.206,973.539
76.673,3409095,60,59.266,5.912,284130,34624,169.140,16.873,8.206,1014.842
77.731,3409159,60,60.486,5.889,284127,34625,169.794,16.533,8.206,1018.764
78.868,3409228,60,60.689,6.068,284140,32850,164.793,16.478,8.650,988.758
79.904,3409291,60,60.827,6.718,284151,34627,148.862,16.440,8.206,893.172
80.922,3409350,60,57.962,6.944,284154,34626,144.010,17.253,8.206,864.059
81.929,3409411,60,60.564,6.054,284161,34627,165.191,16.512,8.206,991.146
83.019,3409477,60,60.567,6.264,284156,32852,159.649,16.511,8.650,957.891
84.058,3409540,60,60.619,6.727,284165,32854,148.652,16.497,8.649,891.910
85.149,3409606,60,60.525,7.567,284178,34629,132.144,16.522,8.206,792.867
86.280,3409671,60,57.446,5.814,284178,34631,172.013,17.408,8.206,1032.076
87.349,3409736,60,60.792,5.560,284178,34631,179.846,16.450,8.206,1079.079
88.625,3409801,60,50.964,3.523,284181,34632,283.842,19.622,8.206,1703.054
89.692,3409861,60,56.222,3.790,284186,32856,263.860,17.786,8.649,1583.159
90.865,3409919,60,49.459,2.976,284189,34632,336.044,20.219,8.206,2016.264
91.907,3409979,60,57.545,3.681,284194,34633,271.669,17.378,8.206,1630.015
93.093,3410051,60,60.733,4.228,284211,34635,236.532,16.465,8.206,1419.189
94.264,3410120,60,58.933,4.224,284206,34635,236.719,16.968,8.206,1420.317
95.452,3410192,60,60.588,4.152,284226,34635,240.838,16.505,8.206,1445.028
96.607,3410262,60,60.622,4.335,284224,34637,230.684,16.496,8.206,1384.107
97.766,3410331,60,59.498,4.295,284233,34638,232.844,16.807,8.206,1397.065
98.901,3410400,60,60.829,4.352,284229,34637,229.780,16.440,8.206,1378.680
99.934,3410463,60,60.944,4.831,284244,34639,207.008,16.409,8.206,1242.049
101.120,3410534,60,59.876,5.209,284245,34640,191.979,16.701,8.206,1151.871
102.305,3410606,60,60.769,5.058,284256,34640,197.694,16.456,8.206,1186.162
