elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.016,60,60,59.977,59.992,5,1,16.669,16.673,5.000,100.013
2.032,121,60,60.025,60.041,5,1,16.655,16.660,5.000,99.932
3.032,181,60,59.960,59.967,5,1,16.676,16.678,5.000,100.054
4.050,242,60,59.965,59.880,5,1,16.700,16.676,5.000,100.200
5.065,303,60,60.098,60.651,5,1,16.488,16.640,5.000,98.926
6.082,364,60,59.993,60.007,5,1,16.665,16.668,5.000,99.989
7.082,424,60,59.963,59.933,5,1,16.685,16.677,5.000,100.112
8.098,485,60,60.054,60.076,5,1,16.646,16.652,5.000,99.874
9.098,545,60,59.973,60.015,5,1,16.663,16.674,5.000,99.975
10.115,606,60,60.001,59.904,5,1,16.694,16.666,5.000,100.161
11.115,666,60,59.989,59.939,5,1,16.684,16.670,5.000,100.102
12.115,726,60,59.998,60.202,5,1,16.611,16.667,5.000,99.664
13.115,786,60,59.998,59.870,5,1,16.703,16.667,5.000,100.218
14.133,847,60,59.952,60.200,5,1,16.611,16.680,5.000,99.668
15.148,908,60,60.063,60.208,5,1,16.609,16.649,5.000,99.655
16.165,969,60,60.029,59.995,5,1,16.668,16.659,5.000,100.009
17.165,1029,60,59.949,60.016,5,1,16.662,16.681,5.000,99.973
18.183,1090,60,59.946,60.101,5,1,16.639,16.682,5.000,99.832
19.187,1150,60,59.782,59.817,5,1,16.718,16.727,5.000,100.307
20.197,1211,60,60.358,59.978,5,1,16.673,16.568,5.000,100.037
29.281,60,60,59.065,60.240,87,2,16.600,16.931,43.500,99.602
30.297,121,60,60.019,60.014,110,3,16.663,16.661,36.667,99.976
31.297,182,60,60.991,59.981,232,3,16.672,16.396,77.333,100.032
38.447,60,60,59.072,59.911,135,4,16.691,16.929,33.750,100.148
39.449,121,60,60.847,59.992,218,4,16.669,16.435,54.500,100.013
40.464,182,60,60.111,59.823,310,5,16.716,16.636,62.000,100.296
41.465,241,60,58.973,60.188,182,5,16.615,16.957,36.400,99.688
44.997,335,60,60.162,59.995,215,6,16.668,16.622,35.833,100.009
45.998,395,60,59.966,59.981,153,7,16.672,16.676,21.857,100.032
47.015,456,60,59.989,60.170,145,7,16.620,16.670,20.714,99.718
48.017,515,60,58.899,59.953,165,8,16.680,16.978,20.625,100.079
49.030,577,60,61.188,59.940,238,8,16.683,16.343,29.750,100.101
50.031,636,60,58.932,60.004,156,9,16.666,16.969,17.333,99.993
51.032,696,60,59.938,59.878,138,8,16.701,16.684,17.250,100.204
52.047,758,60,61.054,60.224,138,10,16.605,16.379,13.800,99.629
53.048,818,60,59.994,59.887,138,10,16.698,16.668,13.800,100.189
54.053,878,60,59.666,59.994,138,9,16.668,16.760,15.333,100.009
