elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
8.345,3405342,60,37.389,3.118,283814,34587,320.672,26.746,8.206,1924.032
9.622,3405402,60,46.982,3.391,283819,34587,294.868,21.285,8.206,1769.208
10.807,3405462,60,50.642,3.380,283824,34589,295.897,19.747,8.206,1775.384
12.058,3405522,60,47.947,3.091,283829,34588,323.540,20.856,8.206,1941.242
13.086,3405567,60,43.791,2.940,283834,34588,340.177,22.836,8.206,2041.063
14.409,3405627,60,45.344,3.034,283839,34589,329.604,22.053,8.206,1977.626
15.715,3405687,60,45.919,3.054,283844,34590,327.448,21.777,8.206,1964.688
17.027,3405747,60,45.740,3.066,283849,34591,326.105,21.863,8.206,1956.629
18.327,3405807,60,46.172,3.067,283854,34590,326.086,21.658,8.206,1956.514
19.599,3405867,60,47.152,3.170,283859,34592,315.439,21.208,8.206,1892.636
20.882,3405927,60,46.776,3.083,283864,34593,324.351,21.378,8.206,1946.104
22.094,3405987,60,49.518,3.323,283869,34594,300.922,20.195,8.206,1805.531
23.317,3406047,60,49.038,3.286,283874,34593,304.304,20.392,8.206,1825.824
24.504,3406107,60,50.551,3.370,283879,34594,296.748,19.782,8.206,1780.486
25.702,3406167,60,50.105,3.344,283884,34595,299.041,19.958,8.206,1794.246
26.890,3406227,60,50.476,3.368,283889,34596,296.889,19.811,8.206,1781.332
28.094,3406287,60,49.829,3.322,283894,34596,301.003,20.069,8.206,1806.017
29.293,3406347,60,50.057,3.326,283899,34596,300.617,19.977,8.206,1803.699
30.486,3406407,60,50.302,3.330,283904,34597,300.337,19.880,8.206,1802.021
31.688,3406467,60,49.915,3.317,283909,34598,301.498,20.034,8.206,1808.986
32.875,3406527,60,50.533,3.359,283914,34598,297.741,19.789,8.206,1786.446
34.064,3406587,60,50.450,3.375,283919,34598,296.309,19.822,8.206,1777.856
35.250,3406647,60,50.616,3.369,283924,34599,296.847,19.756,8.206,1781.081
36.446,3406707,60,50.158,3.379,283929,34600,295.953,19.937,8.206,1775.718
37.645,3406767,60,50.058,3.303,283934,34601,302.713,19.977,8.206,1816.276
38.836,3406827,60,50.354,3.366,283939,34600,297.110,19.859,8.206,1782.663
40.029,3406887,60,50.316,3.331,283944,34602,300.186,19.875,8.206,1801.114
41.215,3406947,60,50.560,3.369,283949,34602,296.845,19.778,8.206,1781.072
42.417,3407007,60,49.953,3.364,283954,34604,297.257,20.019,8.206,1783.541
43.614,3407067,60,50.098,3.350,283959,34603,298.528,19.961,8.206,1791.165
44.803,3407127,60,50.466,3.366,283964,34604,297.065,19.815,8.206,1782.392
45.991,3407187,60,50.502,3.361,283969,34605,297.544,19.801,8.206,1785.261
47.181,3407247,60,50.445,3.388,283974,34606,295.168,19.823,8.206,1771.006
48.365,3407307,60,50.659,3.362,283979,34606,297.485,19.740,8.206,1784.912
49.554,3407367,60,50.481,3.384,283984,34606,295.546,19.809,8.206,1773.278
50.734,3407427,60,50.840,3.388,283989,34608,295.140,19.669,8.206,1770.841
51.920,3407487,60,50.579,3.376,283994,34608,296.238,19.771,8.206,1777.425
53.110,3407547,60,50.407,3.335,283999,34609,299.858,19.838,8.206,1799.150
54.299,3407607,60,50.492,3.391,284004,34608,294.885,19.805,8.206,1769.309
55.480,3407667,60,50.798,3.395,284009,34610,294.558,19.686,8.206,1767.350
56.667,3407727,60,50.543,3.354,284014,34610,298.128,19.785,8.206,1788.768
57.860,3407787,60,50.301,3.308,284019,34612,302.256,19.880,8.206,1813.537
59.049,3407847,60,50.460,3.373,284024,34610,296.458,19.818,8.206,1778.750
60.228,3407907,60,50.875,3.381,284029,34613,295.777,19.656,8.206,1774.663
61.419,3407967,60,50.399,3.326,284034,34612,300.663,19.842,8.206,1803.977
62.607,3408027,60,50.486,3.381,284039,34615,295.737,19.807,8.206,1774.420
63.793,3408087,60,50.586,3.390,284044,34613,294.970,19.768,8.206,1769.822
64.975,3408147,60,50.758,3.406,284049,34615,293.622,19.701,8.206,1761.733
66.158,3408207,60,50.727,3.366,284054,34615,297.083,19.713,8.206,1782.498
67.357,3408267,60,50.035,3.391,284059,34617,294.887,19.986,8.206,1769.324
68.543,3408327,60,50.591,3.386,284064,34616,295.291,19.767,8.206,1771.743
69.729,3408387,60,50.592,3.368,284069,34617,296.929,19.766,8.206,1781.575
70.921,3408447,60,50.335,3.333,284074,34618,300.043,19.867,8.206,1800.258
72.108,3408507,60,50.557,3.373,284079,34619,296.511,19.780,8.206,1779.066
73.292,3408567,60,50.669,3.385,284084,34619,295.435,19.736,8.206,1772.611
74.474,3408627,60,50.750,3.367,284089,34619,297.000,19.704,8.206,1782.000
75.659,3408687,60,50.667,3.397,284094,34620,294.406,19.737,8.206,1766.438
76.854,3408747,60,50.208,3.332,284099,34622,300.107,19.917,8.206,1800.641
78.055,3408807,60,49.953,3.338,284104,34622,299.558,20.019,8.206,1797.350
79.254,3408867,60,50.030,3.341,284109,34622,299.269,19.988,8.206,1795.611
80.505,3408927,60,47.941,3.208,284114,34623,311.752,20.859,8.206,1870.511
81.697,3408987,60,50.337,3.400,284119,34624,294.143,19.866,8.206,1764.856
82.884,3409047,60,50.584,3.370,284124,34625,296.703,19.769,8.206,1780.221
84.072,3409107,60,50.476,3.356,284129,34625,297.975,19.811,8.206,1787.848
85.258,3409167,60,50.596,3.384,284134,34625,295.491,19.764,8.206,1772.946
86.447,3409227,60,50.465,3.370,284139,34626,296.743,19.816,8.206,1780.455
87.647,3409287,60,49.984,3.350,284144,34627,298.548,20.006,8.206,1791.291
88.833,3409347,60,50.607,3.376,284149,34627,296.180,19.760,8.206,1777.079
90.035,3409407,60,49.902,3.263,284154,34627,306.426,20.039,8.206,1838.557
91.236,3409467,60,49.956,3.331,284159,34628,300.183,20.017,8.206,1801.099
92.430,3409527,60,50.253,3.331,284164,34629,300.230,19.899,8.206,1801.380
93.619,3409587,60,50.498,3.363,284169,34630,297.363,19.803,8.206,1784.176
94.807,3409647,60,50.485,3.372,284174,34629,296.559,19.808,8.206,1779.353
96.005,3409707,60,50.090,3.332,284179,34631,300.077,19.964,8.206,1800.464
97.196,3409767,60,50.373,3.339,284184,34632,299.446,19.852,8.206,1796.677
98.388,3409827,60,50.348,3.355,284189,34633,298.085,19.862,8.206,1788.510
99.581,3409887,60,50.286,3.371,284194,34632,296.606,19.886,8.206,1779.636
100.783,3409947,60,49.929,3.308,284199,34633,302.333,20.028,8.206,1813.999
101.974,3410007,60,50.352,3.383,284204,34634,295.613,19.860,8.206,1773.681
103.181,3410067,60,49.725,3.313,284209,34635,301.796,20.111,8.206,1810.774
