elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.014,60,60,59.984,60.227,5,1,16.604,16.671,5.000,99.623
10.703,3405336,60,29.128,2.408,283814,34587,415.233,34.331,8.206,2491.396
12.209,3405381,60,29.879,1.923,283812,32813,519.945,33.469,8.649,3119.670
13.662,3405426,60,30.964,2.070,283824,34587,483.165,32.295,8.206,2898.988
15.149,3405471,60,30.261,2.030,283828,34590,492.509,33.045,8.205,2955.052
16.627,3405516,60,30.464,2.033,283829,32814,491.885,32.826,8.650,2951.308
18.153,3405561,60,29.485,1.955,283827,34588,511.535,33.916,8.206,3069.208
19.190,3405591,60,28.927,1.965,283838,34590,508.807,34.570,8.206,3052.839
20.704,3405636,60,29.730,1.928,283839,32815,518.793,33.636,8.650,3112.761
21.706,3405666,60,29.940,1.999,283844,34589,500.357,33.401,8.206,3002.141
22.724,3405696,60,29.452,1.982,283844,34591,504.636,33.954,8.206,3027.817
23.734,3405726,60,29.698,1.969,283849,34592,507.944,33.673,8.206,3047.663
25.233,3405771,60,30.022,1.941,283853,34590,515.316,33.309,8.206,3091.894
26.250,3405801,60,29.501,1.920,283847,34590,520.826,33.897,8.206,3124.955
27.254,3405831,60,29.872,1.965,283858,34592,508.879,33.476,8.206,3053.272
28.736,3405876,60,30.376,1.977,283859,32817,505.689,32.921,8.650,3034.136
29.753,3405906,60,29.493,1.928,283864,34592,518.574,33.906,8.206,3111.446
31.237,3405951,60,30.325,1.957,283868,34594,510.949,32.976,8.206,3065.691
32.694,3405996,60,30.895,2.057,283869,32819,486.069,32.367,8.650,2916.413
34.166,3406041,60,30.570,2.039,283867,34593,490.534,32.711,8.206,2943.205
35.201,3406071,60,28.975,1.815,283878,34594,550.978,34.512,8.206,3305.870
36.661,3406116,60,30.820,2.055,283879,32820,486.735,32.446,8.650,2920.409
38.133,3406161,60,30.574,2.033,283877,34595,491.969,32.707,8.206,2951.812
39.608,3406206,60,30.508,2.044,283889,34596,489.269,32.778,8.206,2935.616
41.070,3406251,60,30.786,2.036,283893,34596,491.104,32.482,8.206,2946.627
42.537,3406296,60,30.662,2.038,283894,34596,490.604,32.614,8.206,2943.627
43.566,3406326,60,29.155,1.997,283899,34596,500.876,34.299,8.206,3005.257
45.025,3406371,60,30.842,2.061,283903,34597,485.201,32.424,8.206,2911.205
46.492,3406416,60,30.677,2.032,283904,34598,492.111,32.598,8.206,2952.665
47.967,3406461,60,30.506,2.016,283902,32824,495.988,32.780,8.649,2975.927
49.463,3406506,60,30.081,1.994,283914,34599,501.623,33.244,8.206,3009.739
50.944,3406551,60,30.389,2.022,283918,34599,494.616,32.906,8.206,2967.694
52.400,3406596,60,30.896,2.066,283919,32824,483.957,32.367,8.650,2903.741
53.879,3406641,60,30.434,2.030,283917,34600,492.655,32.858,8.206,2955.931
55.357,3406686,60,30.446,2.040,283929,34600,490.091,32.845,8.206,2940.544
56.820,3406731,60,30.758,2.042,283933,34601,489.743,32.512,8.206,2938.457
58.300,3406776,60,30.411,1.995,283934,34602,501.311,32.883,8.206,3007.868
59.775,3406821,60,30.514,2.025,283932,32826,493.836,32.772,8.650,2963.018
