elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
6.282,3405342,60,36.317,3.611,283814,34587,276.932,27.535,8.206,1661.595
7.323,3405387,60,43.208,2.724,283819,34587,367.069,23.144,8.206,2202.414
8.547,3405447,60,49.033,3.296,283824,34588,303.433,20.395,8.206,1820.598
9.796,3405507,60,48.046,3.262,283829,34588,306.596,20.813,8.206,1839.574
11.122,3405567,60,45.249,3.024,283834,34588,330.682,22.100,8.206,1984.089
12.458,3405627,60,44.883,2.995,283839,34589,333.932,22.280,8.206,2003.589
13.791,3405687,60,45.041,3.017,283844,34590,331.437,22.202,8.206,1988.620
14.808,3405732,60,44.220,2.924,283852,32818,341.970,22.614,8.649,2051.820
15.817,3405777,60,44.602,2.963,283846,34591,337.462,22.420,8.206,2024.772
16.836,3405822,60,44.176,2.931,283854,34591,341.159,22.637,8.206,2046.955
17.838,3405867,60,44.922,2.985,283859,34592,334.976,22.261,8.206,2009.854
19.153,3405927,60,45.617,3.055,283864,34593,327.329,21.922,8.206,1963.974
20.463,3405987,60,45.799,3.059,283869,34594,326.894,21.834,8.206,1961.362
21.734,3406047,60,47.186,3.163,283874,34593,316.175,21.193,8.206,1897.051
22.989,3406107,60,47.830,3.199,283879,34594,312.575,20.907,8.206,1875.449
24.251,3406167,60,47.527,3.154,283884,34595,317.022,21.041,8.206,1902.130
25.511,3406227,60,47.629,3.134,283889,34596,319.079,20.996,8.206,1914.476
26.735,3406287,60,49.016,3.268,283894,34596,305.976,20.402,8.206,1835.859
27.958,3406347,60,49.067,3.256,283899,34596,307.100,20.380,8.206,1842.597
29.189,3406407,60,48.731,3.281,283904,34597,304.793,20.521,8.206,1828.757
30.406,3406467,60,49.328,3.283,283909,34598,304.599,20.273,8.206,1827.596
31.627,3406527,60,49.113,3.271,283914,34598,305.707,20.361,8.206,1834.243
32.844,3406587,60,49.302,3.265,283919,34598,306.248,20.283,8.206,1837.487
34.086,3406647,60,48.301,3.239,283924,34599,308.698,20.703,8.206,1852.186
35.327,3406707,60,48.371,3.218,283929,34600,310.800,20.674,8.206,1864.799
36.553,3406767,60,48.948,3.260,283934,34601,306.785,20.430,8.206,1840.709
37.785,3406827,60,48.686,3.221,283939,34600,310.462,20.540,8.206,1862.771
39.011,3406887,60,48.927,3.273,283944,34602,305.491,20.439,8.206,1832.948
40.240,3406947,60,48.821,3.256,283949,34602,307.082,20.483,8.206,1842.491
41.482,3407007,60,48.326,3.211,283954,34604,311.423,20.693,8.206,1868.537
42.722,3407067,60,48.376,3.228,283959,34603,309.800,20.671,8.206,1858.799
43.957,3407127,60,48.600,3.251,283964,34604,307.642,20.576,8.206,1845.855
45.233,3407187,60,47.005,3.180,283969,34605,314.444,21.274,8.206,1886.661
46.459,3407247,60,48.942,3.280,283974,34606,304.901,20.432,8.206,1829.405
47.674,3407307,60,49.396,3.290,283979,34606,303.996,20.245,8.206,1823.974
48.900,3407367,60,48.925,3.248,283984,34606,307.835,20.439,8.206,1847.010
50.123,3407427,60,49.049,3.274,283989,34608,305.446,20.388,8.206,1832.677
51.340,3407487,60,49.299,3.271,283994,34608,305.762,20.284,8.206,1834.574
52.564,3407547,60,49.053,3.302,283999,34609,302.834,20.386,8.206,1817.003
53.780,3407607,60,49.344,3.288,284004,34608,304.150,20.266,8.206,1824.900
55.003,3407667,60,49.055,3.284,284009,34610,304.498,20.385,8.206,1826.987
56.237,3407727,60,48.605,3.250,284014,34610,307.664,20.574,8.206,1845.985
57.474,3407787,60,48.506,3.239,284019,34612,308.707,20.616,8.206,1852.240
58.699,3407847,60,48.969,3.253,284024,34610,307.446,20.421,8.206,1844.675
59.917,3407907,60,49.286,3.281,284029,34613,304.765,20.290,8.206,1828.588
61.150,3407967,60,48.659,3.195,284034,34612,313.024,20.551,8.206,1878.142
62.372,3408027,60,49.112,3.276,284039,34615,305.230,20.362,8.206,1831.379
63.613,3408087,60,48.313,3.248,284044,34613,307.889,20.699,8.206,1847.335
