elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.032,61,60,60.019,60.018,5,1,16.662,16.661,5.000,99.971
2.048,122,60,60.008,60.010,5,1,16.664,16.664,5.000,99.983
3.710,131,60,5.414,59.997,5,1,16.667,184.690,5.000,100.005
12.700,3405360,60,46.022,4.205,283809,34586,237.815,21.729,8.206,1426.890
13.886,3405433,60,61.576,4.109,283826,34587,243.361,16.240,8.206,1460.164
14.924,3405497,60,61.648,4.863,283833,34588,205.628,16.221,8.206,1233.769
15.992,3405563,60,61.825,5.615,283830,34588,178.102,16.175,8.206,1068.613
17.031,3405627,60,61.577,7.033,283839,34589,142.186,16.240,8.206,853.113
18.041,3405689,60,61.355,7.649,283853,34590,130.743,16.299,8.206,784.460
19.049,3405751,60,61.548,9.607,283856,34590,104.091,16.248,8.206,624.545
20.082,3405814,60,60.973,12.180,283855,34591,82.102,16.401,8.206,492.611
21.082,3405875,60,60.991,15.225,283858,34591,65.680,16.396,8.206,394.083
22.085,3405935,60,59.807,20.288,283863,34593,49.291,16.721,8.206,295.747
23.097,3405996,60,60.321,17.526,283869,32819,57.057,16.578,8.650,342.339
24.142,3406059,60,60.277,20.146,283873,34593,49.638,16.590,8.206,297.827
25.188,3406121,60,59.271,19.520,283878,34594,51.229,16.872,8.206,307.373
26.221,3406183,60,60.017,19.764,283887,34596,50.598,16.662,8.206,303.590
27.244,3406245,60,60.631,20.174,283901,32822,49.568,16.493,8.650,297.407
28.269,3406307,60,60.476,20.275,283895,34596,49.322,16.536,8.206,295.932
29.283,3406368,60,60.162,25.217,283898,34597,39.656,16.622,8.206,237.938
30.285,3406428,60,59.855,25.112,283903,32824,39.822,16.707,8.649,238.930
31.303,3406489,60,59.908,21.966,283910,34599,45.525,16.692,8.206,273.151
32.326,3406548,60,57.667,19.681,283913,32825,50.811,17.341,8.649,304.864
33.346,3406607,60,57.854,10.251,283920,34599,97.549,17.285,8.206,585.296
34.489,3406673,60,57.736,7.033,283924,34601,142.179,17.320,8.206,853.077
35.594,3406737,60,57.913,5.409,283926,34601,184.875,17.267,8.206,1109.249
36.717,3406802,60,57.926,4.351,283934,34601,229.841,17.264,8.206,1379.044
37.733,3406861,60,58.022,3.873,283936,32827,258.193,17.235,8.649,1549.159
38.767,3406921,60,58.036,3.859,283941,34602,259.162,17.231,8.206,1554.971
39.800,3406981,60,58.092,3.861,283946,32829,259.017,17.214,8.649,1554.103
40.832,3407041,60,58.147,3.868,283951,34603,258.510,17.198,8.206,1551.057
41.871,3407101,60,57.750,3.821,283956,32829,261.696,17.316,8.650,1570.175
42.931,3407161,60,56.617,3.797,283961,34604,263.357,17.663,8.206,1580.140
43.981,3407221,60,57.134,3.766,283966,32831,265.545,17.503,8.649,1593.272
45.015,3407281,60,57.998,3.890,283971,34606,257.098,17.242,8.206,1542.590
46.056,3407341,60,57.649,3.813,283976,32831,262.292,17.346,8.650,1573.752
47.095,3407401,60,57.770,3.887,283981,34607,257.240,17.310,8.206,1543.439
48.126,3407461,60,58.179,3.907,283986,32834,255.929,17.188,8.649,1535.575
49.180,3407521,60,56.927,3.785,283991,34609,264.179,17.566,8.206,1585.072
50.413,3407594,60,59.196,4.115,284000,34608,243.014,16.893,8.206,1458.082
51.434,3407654,60,58.781,3.928,284005,34610,254.614,17.012,8.206,1527.685
52.468,3407714,60,58.018,3.839,284010,34610,260.455,17.236,8.206,1562.728
53.471,3407774,60,59.853,3.942,284015,34612,253.652,16.708,8.206,1521.913
54.696,3407847,60,59.577,4.111,284024,34610,243.262,16.785,8.206,1459.570
55.903,3407920,60,60.473,4.207,284030,34612,237.722,16.536,8.206,1426.332
57.067,3407990,60,60.153,4.288,284036,34615,233.213,16.624,8.206,1399.277
58.202,3408059,60,60.788,4.329,284034,34614,231.005,16.451,8.206,1386.027
59.344,3408117,60,50.791,3.356,284041,32840,297.992,19.688,8.649,1787.953
60.423,3408177,60,55.612,3.408,284046,34615,293.387,17.982,8.206,1760.320
61.630,3408236,60,48.872,3.214,284053,32842,311.109,20.462,8.649,1866.654
62.677,3408296,60,57.279,4.038,284058,34617,247.665,17.458,8.206,1485.988
63.840,3408367,60,61.083,4.266,284069,34617,234.421,16.371,8.206,1406.528
64.938,3408434,60,60.985,4.608,284070,34618,217.005,16.397,8.206,1302.031
