elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct,candidates,candidate_capacity,old_candidate_reserve,candidate_index_capacity,candidate_vector_growths
42.390,3407176,60,57.536,3.843,283966,34605,260.236,17.380,8.206,1561.419,36381,131072,69226,262144,0
43.432,3407236,60,57.613,3.851,283971,32832,259.689,17.357,8.649,1558.134,36381,131072,69228,262144,0
44.470,3407296,60,57.759,3.831,283976,34606,260.996,17.313,8.206,1565.976,36382,131072,69228,262144,0
45.527,3407356,60,56.790,3.769,283981,32832,265.330,17.609,8.650,1591.979,36381,131072,69228,262144,0
46.565,3407416,60,57.777,3.800,283986,34607,263.135,17.308,8.206,1578.807,36383,131072,69230,262144,0
47.615,3407476,60,57.166,3.803,283991,32834,262.934,17.493,8.649,1577.602,36383,131072,69232,262144,0
48.622,3407536,60,59.559,3.992,283996,34609,250.493,16.790,8.206,1502.957,36385,131072,69234,262144,0
49.655,3407596,60,58.096,3.926,284001,32834,254.728,17.213,8.650,1528.366,36383,131072,69232,262144,0
50.669,3407655,60,58.183,4.000,284010,34610,250.023,17.187,8.206,1500.141,36386,131072,69236,262144,0
51.689,3407715,60,58.821,3.930,284015,34610,254.431,17.001,8.206,1526.585,36386,131072,69236,262144,0
52.944,3407789,60,58.976,4.057,284028,32837,246.464,16.956,8.650,1478.782,36387,131072,65690,262144,0
54.159,3407862,60,60.098,4.184,284024,34611,238.986,16.640,8.206,1433.913,36386,131072,65690,262144,0
55.343,3407933,60,59.937,4.196,284029,32838,238.331,16.684,8.649,1429.989,36389,131072,65692,262144,0
56.520,3408004,60,60.317,4.321,284040,32839,231.408,16.579,8.649,1388.451,36390,131072,69242,262144,0
57.690,3408074,60,59.850,4.300,284040,34614,232.547,16.708,8.206,1395.284,34614,131072,69242,262144,0
58.852,3408144,60,60.235,4.300,284053,34615,232.535,16.602,8.206,1395.208,36391,131072,69246,262144,0
60.016,3408214,60,60.130,4.285,284055,34617,233.386,16.631,8.206,1400.314,36391,131072,65698,262144,0
61.118,3408281,60,60.826,4.433,284058,34617,225.596,16.440,8.206,1353.576,34618,131072,69250,262144,0
62.314,3408350,60,57.671,4.158,284066,34618,240.488,17.340,8.206,1442.928,36392,131072,65700,262144,0
63.398,3408410,60,55.365,3.670,284071,34617,272.510,18.062,8.206,1635.057,34618,131072,69250,262144,0
64.441,3408470,60,57.507,3.800,284076,34620,263.166,17.389,8.206,1578.999,36394,131072,65704,262144,0
65.518,3408530,60,55.732,3.478,284081,34619,287.518,17.943,8.206,1725.105,34620,131072,69254,262144,0
66.535,3408589,60,58.005,3.665,284085,32845,272.834,17.240,8.649,1637.005,36395,131072,65706,262144,0
67.633,3408656,60,60.987,4.565,284088,34620,219.054,16.397,8.206,1314.325,36396,131072,69256,262144,0
68.658,3408718,60,60.528,5.024,284094,34620,199.047,16.521,8.206,1194.284,36397,131072,65708,262144,0
69.812,3408788,60,60.633,5.281,284107,32846,189.360,16.493,8.650,1136.161,36399,131072,69260,262144,0
70.893,3408854,60,61.055,5.584,284105,34621,179.080,16.379,8.206,1074.479,36398,131072,65710,262144,0
72.054,3408924,60,60.310,5.921,284118,32847,168.882,16.581,8.650,1013.294,36399,131072,69262,262144,0
73.170,3408992,60,60.926,6.063,284126,34622,164.922,16.413,8.207,989.534,36399,131072,69260,262144,0
74.287,3409060,60,60.868,6.955,284125,32850,143.773,16.429,8.649,862.636,36401,131072,69268,262144,0
75.290,3409121,60,60.849,7.624,284128,34624,131.170,16.434,8.206,787.019,34625,131072,69264,262144,0
76.333,3409184,60,60.375,8.648,284139,34626,115.640,16.563,8.206,693.841,36402,131072,69268,262144,0
77.351,3409246,60,60.921,10.101,284148,34625,98.999,16.415,8.206,593.994,36402,131072,65716,262144,0
78.396,3409309,60,60.297,10.943,284145,32853,91.380,16.584,8.649,548.280,36404,131072,65722,262144,0
79.468,3409374,60,60.613,12.088,284153,34627,82.727,16.498,8.206,496.364,36403,131072,65718,262144,0
80.548,3409439,60,60.184,12.007,284149,34628,83.287,16.616,8.206,499.723,36404,131072,69272,262144,0
81.575,3409501,60,60.393,13.229,284156,32853,75.589,16.558,8.649,453.535,36405,131072,65722,262144,0
82.629,3409564,60,59.739,11.970,284170,32855,83.542,16.739,8.649,501.254,36407,131072,69276,262144,0
83.658,3409626,60,60.264,14.662,284174,34629,68.203,16.594,8.206,409.220,34630,131072,69274,262144,0
84.725,3409690,60,59.970,15.056,284182,34631,66.419,16.675,8.206,398.516,34632,131072,69278,262144,0
85.789,3409754,60,60.147,15.018,284180,34632,66.588,16.626,8.206,399.531,34632,131072,69278,262144,0
86.849,3409818,60,60.385,15.142,284185,34633,66.042,16.560,8.206,396.253,34634,131072,69282,262144,0
87.900,3409881,60,59.951,15.515,284187,34632,64.452,16.680,8.206,386.712,34632,131072,69280,262144,0
88.931,3409943,60,60.159,15.099,284195,34633,66.228,16.623,8.206,397.370,36410,131072,69282,262144,0
89.941,3410003,60,59.399,15.129,284200,34634,66.099,16.835,8.206,396.595,36410,131072,69284,262144,0
91.002,3410067,60,60.298,15.084,284209,34635,66.295,16.584,8.206,397.768,36412,131072,69286,262144,0
92.051,3410129,60,59.091,11.991,284223,34635,83.399,16.923,8.206,500.395,34635,131072,69286,262144,0
93.132,3410194,60,60.180,11.969,284220,34635,83.551,16.617,8.206,501.307,34636,131072,69286,262144,0
94.196,3410258,60,60.110,12.394,284223,34637,80.685,16.636,8.206,484.108,34637,131072,69290,262144,0
95.237,3410321,60,60.540,15.136,284228,34637,66.066,16.518,8.206,396.397,34638,131072,69290,262144,0
96.301,3410385,60,60.143,15.022,284246,34638,66.568,16.627,8.206,399.406,34638,131072,69292,262144,0
97.368,3410449,60,59.979,15.003,284240,34638,66.653,16.672,8.206,399.917,34639,131072,69292,262144,0
98.431,3410513,60,60.232,15.086,284244,34640,66.286,16.603,8.206,397.716,34640,131072,69296,262144,0
99.439,3410573,60,59.513,14.885,284249,32864,67.181,16.803,8.649,403.086,36417,131072,65744,262144,0
100.497,3410637,60,60.500,15.085,284251,32865,66.293,16.529,8.649,397.759,36417,131072,65746,262144,0
101.529,3410699,60,60.066,19.956,284254,34640,50.110,16.648,8.206,300.659,36418,131072,69296,262144,0
102.536,3410759,60,59.578,16.616,284259,34641,60.184,16.785,8.206,361.106,36418,131072,69298,262144,0
103.539,3410819,60,59.799,15.029,284264,34642,66.536,16.723,8.206,399.218,36420,131072,69300,262144,0
104.556,3410880,60,59.996,14.449,284269,34642,69.208,16.668,8.206,415.248,36419,131072,69300,262144,0
105.631,3410944,60,59.562,14.697,284285,34643,68.042,16.789,8.206,408.251,36420,131072,69302,262144,0
106.643,3411005,60,60.276,14.126,284301,32868,70.793,16.590,8.650,424.756,36422,131072,65752,262144,0
107.643,3411065,60,59.967,14.955,284306,34645,66.868,16.676,8.206,401.208,34646,131072,69306,262144,0
108.645,3411125,60,59.864,14.897,284311,32869,67.130,16.705,8.650,402.779,36423,131072,65754,262144,0
109.713,3411189,60,59.964,14.974,284304,32868,66.783,16.677,8.650,400.700,36422,131072,65752,262144,0
110.756,3411252,60,60.409,15.083,284312,32870,66.302,16.554,8.650,397.810,36424,131072,69310,262144,0
111.783,3411311,60,57.397,10.632,284316,34646,94.053,17.422,8.206,564.319,36425,131072,69308,262144,0
112.831,3411374,60,60.155,8.583,284315,34648,116.503,16.624,8.206,699.017,36426,131072,65760,262144,0
113.851,3411436,60,60.746,9.796,284321,32871,102.079,16.462,8.650,612.474,36424,131072,69310,262144,0
114.906,3411500,60,60.669,11.407,284321,32872,87.666,16.483,8.649,525.996,36427,131072,69314,262144,0
115.985,3411565,60,60.282,12.045,284331,32873,83.020,16.589,8.649,498.120,36427,131072,65762,262144,0
117.046,3411629,60,60.300,13.193,284348,32874,75.799,16.584,8.650,454.793,36428,131072,65764,262144,0
118.075,3411691,60,60.271,15.044,284351,34649,66.470,16.592,8.207,398.821,36427,131072,69314,262144,0
119.136,3411755,60,60.275,15.095,284348,34651,66.245,16.591,8.206,397.472,36429,131072,69318,262144,0
120.162,3411817,60,60.463,15.067,284351,34654,66.370,16.539,8.205,398.221,34654,131072,69324,262144,0
121.162,3411877,60,59.974,17.477,284356,32876,57.219,16.674,8.649,343.317,36431,131072,65768,262144,0
122.192,3411938,60,59.233,14.729,284363,34654,67.891,16.882,8.206,407.346,34654,131072,69324,262144,0
123.257,3412002,60,60.087,15.070,284369,34654,66.356,16.643,8.206,398.133,34655,131072,69324,262144,0
124.322,3412066,60,60.092,15.005,284383,34654,66.645,16.641,8.206,399.867,34655,131072,69324,262144,0
125.384,3412130,60,60.288,15.156,284381,34656,65.978,16.587,8.206,395.870,34657,131072,69328,262144,0
126.408,3412192,60,60.556,15.063,284393,34657,66.389,16.514,8.206,398.333,36433,131072,69330,262144,0
127.457,3412255,60,60.010,20.095,284387,34657,49.764,16.664,8.206,298.581,36435,131072,69330,262144,0
128.504,3412318,60,60.208,20.113,284394,34656,49.719,16.609,8.206,298.312,36435,131072,65778,262144,0
129.504,3412378,60,59.982,20.103,284399,34659,49.743,16.672,8.206,298.458,34660,131072,69334,262144,0
130.508,3412438,60,59.760,19.874,284404,34657,50.316,16.734,8.206,301.899,36436,131072,65780,262144,0
131.546,3412500,60,59.718,17.792,284404,32882,56.205,16.745,8.649,337.228,36437,131072,69334,262144,0
132.569,3412560,60,58.648,15.084,284409,34659,66.297,17.051,8.206,397.780,36437,131072,69334,262144,0
133.605,3412623,60,60.811,13.303,284424,34661,75.170,16.444,8.206,451.018,36439,131072,69338,262144,0
134.607,3412683,60,59.892,14.991,284429,34660,66.707,16.697,8.206,400.244,36439,131072,69336,262144,0
135.668,3412747,60,60.330,15.076,284434,34661,66.332,16.575,8.206,397.993,36440,131072,69338,262144,0
136.674,3412807,60,59.671,14.965,284439,34663,66.823,16.758,8.206,400.940,36442,131072,69342,262144,0
137.675,3412867,60,59.934,14.936,284444,34663,66.955,16.685,8.206,401.727,36442,131072,69342,262144,0
138.743,3412931,60,59.899,14.984,284451,34664,66.738,16.695,8.206,400.426,36442,131072,69344,262144,0
139.803,3412995,60,60.407,15.041,284455,34664,66.485,16.554,8.206,398.908,36441,131072,69344,262144,0
140.866,3413059,60,60.166,15.064,284452,34665,66.383,16.621,8.206,398.301,36444,131072,69346,262144,0
141.913,3413122,60,60.199,16.895,284462,34666,59.189,16.611,8.206,355.133,34666,131072,69348,262144,0
142.960,3413184,60,59.226,14.592,284473,34666,68.529,16.885,8.206,411.173,36445,131072,69348,262144,0
144.020,3413248,60,60.383,15.097,284475,34666,66.239,16.561,8.206,397.434,36444,131072,69348,262144,0
145.080,3413312,60,60.352,15.070,284486,34667,66.357,16.569,8.206,398.143,36446,131072,69350,262144,0
146.095,3413373,60,60.081,16.403,284487,32891,60.963,16.644,8.649,365.779,36446,131072,65798,262144,0
147.096,3413433,60,59.982,16.852,284492,34668,59.338,16.672,8.206,356.031,34669,131072,69352,262144,0
148.144,3413496,60,60.082,17.450,284494,34669,57.306,16.644,8.206,343.835,36446,131072,69354,262144,0
149.177,3413558,60,60.019,14.989,284498,34669,66.714,16.661,8.206,400.286,36448,131072,65798,262144,0
150.198,3413619,60,59.754,18.662,284503,34671,53.586,16.735,8.206,321.515,36449,131072,69358,262144,0
151.246,3413682,60,60.115,15.066,284509,34671,66.373,16.635,8.206,398.239,34672,131072,69358,262144,0
152.297,3413743,60,58.025,14.725,284517,34671,67.911,17.234,8.206,407.466,36449,131072,69358,262144,0
153.298,3413803,60,59.976,10.096,284522,34672,99.052,16.673,8.206,594.315,36451,131072,69360,262144,0
154.359,3413867,60,60.289,11.681,284525,34674,85.607,16.587,8.206,513.639,36452,131072,69364,262144,0
155.391,3413929,60,60.106,12.058,284530,34674,82.935,16.637,8.206,497.612,34675,131072,69364,262144,0
156.443,3413993,60,60.837,12.224,284534,34674,81.804,16.437,8.206,490.824,34674,131072,69364,262144,0
157.455,3414054,60,60.255,12.813,284543,34675,78.043,16.596,8.206,468.257,36454,131072,65810,262144,0
158.516,3414118,60,60.335,15.085,284544,34676,66.291,16.574,8.206,397.744,36455,131072,65814,262144,0
159.550,3414180,60,59.979,15.193,284544,32899,65.822,16.673,8.649,394.932,36456,131072,69370,262144,0
160.599,3414243,60,60.057,16.988,284559,34676,58.866,16.651,8.206,353.197,36455,131072,69368,262144,0
161.630,3414305,60,60.114,17.010,284576,34678,58.789,16.635,8.206,352.733,34679,131072,69372,262144,0
162.634,3414365,60,59.784,19.952,284581,32900,50.121,16.727,8.650,300.726,36457,131072,65816,262144,0
163.679,3414428,60,60.265,15.087,284577,32901,66.281,16.593,8.649,397.684,36459,131072,69376,262144,0
164.730,3414491,60,59.942,17.419,284581,34679,57.409,16.683,8.206,344.454,36458,131072,69374,262144,0
165.773,3414553,60,59.442,15.789,284586,34679,63.336,16.823,8.206,380.019,34680,131072,69374,262144,0
166.832,3414617,60,60.421,15.088,284593,34681,66.278,16.551,8.206,397.665,34682,131072,69378,262144,0
167.845,3414678,60,60.252,15.613,284590,34683,64.048,16.597,8.205,384.285,36461,131072,65824,262144,0
168.845,3414738,60,59.975,19.975,284595,34682,50.063,16.673,8.206,300.376,34683,131072,69380,262144,0
169.899,3414801,60,59.791,16.802,284597,34683,59.518,16.725,8.206,357.106,34683,131072,69382,262144,0
170.965,3414865,60,60.022,15.057,284606,34683,66.415,16.661,8.206,398.490,34684,131072,69382,262144,0
172.029,3414929,60,60.132,15.036,284623,34684,66.506,16.630,8.206,399.036,34684,131072,69384,262144,0
173.066,3414991,60,59.826,15.796,284626,34684,63.308,16.715,8.206,379.849,36463,131072,69384,262144,0
174.067,3415051,60,59.925,15.064,284631,34684,66.384,16.687,8.206,398.302,36464,131072,69384,262144,0
175.131,3415115,60,60.123,15.015,284628,34685,66.600,16.633,8.206,399.600,36465,131072,69386,262144,0
176.161,3415177,60,60.208,15.112,284631,34688,66.173,16.609,8.205,397.036,34688,131072,69392,262144,0
177.195,3415239,60,59.986,16.903,284638,34686,59.160,16.671,8.206,354.963,36466,131072,69388,262144,0
178.228,3415301,60,59.984,15.965,284643,32909,62.637,16.671,8.649,375.820,36466,131072,65834,262144,0
179.278,3415364,60,60.000,15.500,284654,32909,64.516,16.667,8.650,387.094,36468,131072,69392,262144,0
180.327,3415427,60,60.078,16.881,284655,34689,59.237,16.645,8.206,355.420,36469,131072,69394,262144,0
181.355,3415488,60,59.317,19.868,284658,34689,50.331,16.859,8.206,301.988,36469,131072,69394,262144,0
182.377,3415550,60,60.659,15.162,284666,34691,65.955,16.486,8.206,395.731,36469,131072,65838,262144,0
183.431,3415611,60,57.876,10.042,284673,34690,99.586,17.278,8.206,597.517,36471,131072,69396,262144,0
184.567,3415674,60,55.483,6.225,284678,34693,160.636,18.024,8.206,963.816,34693,131072,69402,262144,0
185.649,3415737,60,58.204,4.572,284676,34692,218.735,17.181,8.206,1312.411,34693,131072,69400,262144,0
186.867,3415807,60,57.500,3.850,284689,34693,259.710,17.391,8.206,1558.259,36473,131072,69402,262144,0
188.001,3415876,60,60.820,4.336,284691,32915,230.636,16.442,8.649,1383.816,36473,131072,69404,262144,0
189.052,3415940,60,60.928,4.812,284691,32915,207.819,16.413,8.649,1246.915,36475,131072,69404,262144,0
190.180,3416009,60,61.146,5.531,284713,34694,180.792,16.354,8.206,1084.753,34694,131072,69404,262144,0
191.211,3416072,60,61.134,5.551,284716,34694,180.138,16.358,8.206,1080.827,36474,131072,69404,262144,0
192.294,3416138,60,60.940,6.420,284713,34697,155.755,16.410,8.206,934.531,34697,131072,69410,262144,0
193.319,3416200,60,60.445,6.774,284720,34697,147.618,16.544,8.206,885.708,36477,131072,69410,262144,0
194.350,3416263,60,61.100,7.638,284727,34697,130.933,16.367,8.206,785.597,36477,131072,69410,262144,0
195.387,3416326,60,60.760,8.747,284738,34697,114.328,16.458,8.206,685.969,36477,131072,65852,262144,0
196.477,3416392,60,60.591,10.149,284743,34700,98.532,16.504,8.206,591.191,36479,131072,69416,262144,0
197.595,3416458,60,59.015,10.043,284739,34700,99.574,16.945,8.206,597.444,34701,131072,69416,262144,0
198.634,3416521,60,60.655,9.547,284741,34699,104.749,16.487,8.206,628.496,34699,131072,69414,262144,0
199.723,3416587,60,60.577,10.157,284754,34700,98.455,16.508,8.206,590.730,36481,131072,69416,262144,0
200.802,3416652,60,60.248,11.004,284762,32922,90.880,16.598,8.650,545.279,36482,131072,69420,262144,0
201.853,3416716,60,60.919,12.228,284761,32924,81.780,16.415,8.649,490.683,36482,131072,69422,262144,0
202.894,3416778,60,59.563,14.867,284765,34702,67.264,16.789,8.206,403.584,34703,131072,69420,262144,0
203.914,3416840,60,60.761,14.767,284766,34703,67.721,16.458,8.206,406.325,36482,131072,69422,262144,0
204.916,3416900,60,59.853,14.934,284771,32924,66.961,16.708,8.649,401.766,36485,131072,69424,262144,0
205.939,3416962,60,60.625,15.204,284782,34705,65.773,16.495,8.206,394.637,34705,131072,69426,262144,0
206.955,3417023,60,60.018,20.108,284785,34705,49.730,16.662,8.206,298.382,36486,131072,69426,262144,0
208.049,3417086,60,57.635,10.668,284796,34705,93.736,17.351,8.206,562.414,36485,131072,65866,262144,0
209.088,3417149,60,60.611,10.110,284808,32927,98.912,16.499,8.650,593.471,36487,131072,65870,262144,0
210.165,3417214,60,60.356,12.003,284805,34708,83.311,16.568,8.206,499.867,36487,131072,65872,262144,0
211.219,3417278,60,60.726,13.735,284808,34707,72.809,16.467,8.206,436.852,36488,131072,65870,262144,0
212.278,3417342,60,60.442,15.106,284814,34708,66.199,16.545,8.206,397.192,36488,131072,65872,262144,0
213.285,3417402,60,59.576,14.892,284819,34708,67.148,16.785,8.206,402.889,34710,131072,69432,262144,0
214.306,3417463,60,59.710,13.123,284827,34710,76.204,16.748,8.206,457.222,36490,131072,69436,262144,0
215.350,3417526,60,60.367,15.130,284838,34710,66.096,16.565,8.206,396.573,36491,131072,65876,262144,0
216.408,3417590,60,60.478,15.078,284836,34711,66.321,16.535,8.206,397.924,36490,131072,65878,262144,0
217.436,3417652,60,60.298,15.141,284848,32931,66.048,16.584,8.650,396.286,36492,131072,69438,262144,0
218.464,3417714,60,60.362,18.909,284848,34713,52.884,16.567,8.206,317.306,34713,131072,69442,262144,0
219.514,3417777,60,60.000,19.936,284846,34713,50.159,16.667,8.206,300.956,34714,131072,69442,262144,0
220.518,3417837,60,59.717,19.823,284851,32933,50.447,16.746,8.649,302.681,36493,131072,65882,262144,0
221.535,3417898,60,60.004,19.369,284859,34714,51.630,16.666,8.206,309.779,34715,131072,69444,262144,0
222.568,3417960,60,60.034,18.693,284859,34715,53.496,16.657,8.206,320.973,36495,131072,69446,262144,0
223.571,3418020,60,59.803,15.771,284864,32936,63.407,16.722,8.649,380.445,36497,131072,69448,262144,0
224.605,3418082,60,59.948,15.865,284874,34715,63.033,16.681,8.206,378.196,34715,131072,69446,262144,0
225.643,3418144,60,59.744,16.629,284885,34717,60.137,16.738,8.206,360.823,36498,131072,69450,262144,0
226.653,3418205,60,60.413,16.470,284901,32937,60.718,16.553,8.650,364.308,36498,131072,65890,262144,0
227.671,3418265,60,58.912,15.451,284906,34719,64.719,16.974,8.206,388.312,34720,131072,69454,262144,0
228.737,3418329,60,60.020,13.146,284899,34718,76.066,16.661,8.206,456.397,34719,131072,69452,262144,0
229.810,3418391,60,57.787,10.061,284906,34718,99.392,17.305,8.206,596.351,36500,131072,69452,262144,0
230.839,3418453,60,60.278,8.876,284911,32940,112.663,16.590,8.649,675.980,36501,131072,65896,262144,0
231.905,3418517,60,60.013,9.954,284918,32941,100.460,16.663,8.649,602.757,36502,131072,65898,262144,0
232.918,3418578,60,60.248,9.752,284915,34721,102.548,16.598,8.206,615.287,34722,131072,69458,262144,0
234.012,3418644,60,60.345,10.049,284928,32941,99.511,16.571,8.650,597.069,36502,131072,69460,262144,0
235.110,3418710,60,60.094,9.975,284934,34722,100.251,16.641,8.206,601.507,36503,131072,65900,262144,0
236.205,3418776,60,60.286,10.024,284934,34725,99.764,16.588,8.205,598.581,36505,131072,69466,262144,0
237.270,3418840,60,60.097,10.945,284940,34722,91.365,16.640,8.206,548.189,36504,131072,69460,262144,0
238.352,3418905,60,60.048,11.951,284956,34724,83.676,16.653,8.206,502.056,34724,131072,69464,262144,0
239.404,3418968,60,59.877,10.045,284948,34725,99.555,16.701,8.206,597.331,36506,131072,69466,262144,0
240.628,3419031,60,51.473,4.440,284958,34728,225.229,19.428,8.205,1351.373,36508,131072,69472,262144,0
241.662,3419090,60,57.059,3.556,284961,34726,281.251,17.526,8.206,1687.504,34727,131072,69468,262144,0
242.736,3419148,60,54.023,3.442,284963,32946,290.568,18.511,8.649,1743.405,36508,131072,69468,262144,0
243.938,3419221,60,60.712,4.151,284966,32947,240.918,16.471,8.649,1445.510,36509,131072,65910,262144,0
245.034,3419288,60,61.154,4.715,284982,34730,212.068,16.352,8.206,1272.410,36512,131072,69476,262144,0
246.211,3419360,60,61.163,5.280,284976,34729,189.411,16.350,8.206,1136.464,36509,131072,69474,262144,0
247.281,3419425,60,60.723,5.686,284986,34730,175.865,16.468,8.206,1055.190,34731,131072,69476,262144,0
248.393,3419493,60,61.151,6.128,284997,32950,163.190,16.353,8.649,979.140,36512,131072,65916,262144,0
249.434,3419556,60,60.547,6.764,284999,32950,147.832,16.516,8.649,886.989,36513,131072,69478,262144,0
250.463,3419619,60,61.209,7.670,285003,34732,130.372,16.337,8.206,782.231,36512,131072,69480,262144,0
251.517,3419682,60,59.779,8.470,285009,34732,118.065,16.728,8.206,708.393,34733,131072,69480,262144,0
252.650,3419748,60,58.271,7.016,285013,32953,142.532,17.161,8.649,855.194,36515,131072,69480,262144,0
253.725,3419811,60,58.566,5.466,285023,34734,182.942,17.075,8.206,1097.652,36516,131072,69484,262144,0
254.813,3419877,60,60.657,5.508,285021,32953,181.542,16.486,8.649,1089.251,36515,131072,65922,262144,0
255.966,3419947,60,60.724,6.081,285034,34735,164.449,16.468,8.206,986.695,36517,131072,69486,262144,0
256.976,3420009,60,61.392,6.834,285039,34737,146.326,16.289,8.206,877.956,34738,131072,69490,262144,0
258.035,3420073,60,60.449,7.536,285046,34736,132.693,16.543,8.206,796.161,34737,131072,69488,262144,0
259.108,3420138,60,60.552,8.616,285045,34735,116.060,16.515,8.206,696.358,34736,131072,69486,262144,0
260.131,3420200,60,60.643,8.658,285046,34738,115.496,16.490,8.206,692.974,36519,131072,69492,262144,0
261.216,3420266,60,60.797,10.159,285061,34739,98.437,16.448,8.206,590.621,34740,131072,69494,262144,0
262.223,3420327,60,60.588,11.832,285064,34739,84.516,16.505,8.206,507.099,36521,131072,69494,262144,0
263.225,3420387,60,59.899,12.060,285069,34739,82.918,16.695,8.206,497.506,36520,131072,69494,262144,0
264.304,3420452,60,60.250,12.017,285081,32959,83.217,16.597,8.650,499.303,36522,131072,69496,262144,0
265.363,3420516,60,60.386,12.850,285079,32959,77.822,16.560,8.650,466.931,36523,131072,69494,262144,0
266.425,3420580,60,60.270,14.956,285085,32961,66.864,16.592,8.649,401.186,36524,131072,69502,262144,0
267.492,3420644,60,60.014,15.060,285094,32959,66.402,16.663,8.650,398.415,36523,131072,69498,262144,0
268.506,3420705,60,60.172,16.451,285106,34743,60.786,16.619,8.206,364.716,34743,131072,69502,262144,0
269.580,3420769,60,59.550,16.439,285100,34742,60.831,16.793,8.206,364.986,34744,131072,69500,262144,0
270.582,3420827,60,57.883,9.838,285105,34745,101.648,17.276,8.206,609.887,36527,131072,69506,262144,0
271.672,3420893,60,60.561,10.070,285109,32962,99.306,16.512,8.650,595.837,36526,131072,65940,262144,0
272.767,3420959,60,60.271,10.068,285109,34745,99.322,16.592,8.206,595.930,36527,131072,69506,262144,0
273.847,3421024,60,60.171,10.176,285125,34745,98.272,16.619,8.206,589.634,36528,131072,69506,262144,0
274.918,3421089,60,60.690,12.149,285129,34748,82.310,16.477,8.206,493.857,34749,131072,69512,262144,0
275.931,3421150,60,60.231,14.138,285137,34746,70.731,16.603,8.206,424.388,36529,131072,65944,262144,0
