elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.031,61,60,60.039,59.918,5,1,16.689,16.656,5.000,100.136
2.049,122,60,59.963,59.982,5,1,16.672,16.677,5.000,100.029
3.049,182,60,59.983,59.917,5,1,16.690,16.671,5.000,100.138
5.036,204,60,11.075,59.917,5,1,16.690,90.295,5.000,100.138
6.037,264,60,59.934,61.764,5,1,16.191,16.685,5.000,97.144
431.812,61,60,59.999,59.981,150,4,16.672,16.667,37.500,100.032
432.828,121,60,59.012,59.977,150,4,16.673,16.946,37.500,100.038
433.845,183,60,60.968,59.933,222,4,16.685,16.402,55.500,100.112
437.063,261,10,9.989,60.045,122,4,16.654,100.110,30.500,99.924
438.078,271,10,9.855,60.268,150,4,16.593,101.473,37.500,99.556
439.078,281,10,9.994,59.974,132,4,16.674,100.061,33.000,100.043
440.095,291,10,9.832,59.949,122,4,16.681,101.704,30.500,100.085
441.095,301,10,9.999,60.054,154,4,16.652,100.009,38.500,99.911
442.095,311,10,9.998,59.963,126,4,16.677,100.020,31.500,100.062
443.113,321,10,9.832,59.984,122,4,16.671,101.711,30.500,100.026
444.127,331,10,9.855,59.919,150,4,16.689,101.468,37.500,100.134
445.128,341,10,9.997,59.872,126,4,16.702,100.033,31.500,100.214
446.145,352,10,10.816,59.968,180,4,16.676,92.457,45.000,100.053
447.145,362,10,9.991,59.973,126,4,16.674,100.091,31.500,100.046
448.162,372,10,9.842,59.997,148,4,16.668,101.601,37.000,100.006
449.163,382,10,9.990,59.973,174,4,16.674,100.102,43.500,100.045
450.177,392,10,9.854,60.094,126,4,16.640,101.478,31.500,99.843
451.178,402,10,9.990,60.051,146,4,16.652,100.097,36.500,99.915
452.195,412,10,9.839,59.978,182,4,16.673,101.637,45.500,100.036
453.212,422,10,9.831,59.988,126,4,16.670,101.716,31.500,100.020
454.228,432,10,9.839,59.982,146,4,16.672,101.634,36.500,100.030
455.244,442,10,9.844,60.148,176,4,16.626,101.588,44.000,99.755
456.244,453,10,10.997,59.948,222,4,16.681,90.931,55.500,100.087
457.262,463,10,9.830,59.968,154,4,16.676,101.727,38.500,100.053
458.279,473,10,9.829,60.094,134,4,16.641,101.738,33.500,99.844
459.295,483,10,9.842,60.051,230,4,16.653,101.607,57.500,99.916
460.295,493,10,9.995,59.948,154,4,16.681,100.046,38.500,100.087
461.311,503,10,9.850,60.000,134,4,16.667,101.523,33.500,100.001
462.311,513,10,9.995,60.100,222,4,16.639,100.048,55.500,99.833
463.311,523,10,9.997,59.912,154,4,16.691,100.035,38.500,100.146
464.328,533,10,9.836,60.008,134,4,16.664,101.671,33.500,99.986
465.344,543,10,9.847,60.030,222,4,16.658,101.556,55.500,99.949
466.345,554,10,10.989,60.051,124,4,16.652,91.003,31.000,99.914
467.362,564,10,9.836,59.988,178,4,16.670,101.672,44.500,100.020
468.378,574,10,9.835,59.933,126,4,16.685,101.681,31.500,100.113
469.395,584,10,9.839,59.876,122,4,16.701,101.631,30.500,100.207
470.395,594,10,9.996,59.948,178,4,16.681,100.036,44.500,100.087
471.395,604,10,9.998,59.981,130,4,16.672,100.023,32.500,100.032
472.411,614,10,9.841,59.891,122,4,16.697,101.613,30.500,100.182
473.418,624,10,9.934,58.987,184,4,16.953,100.668,46.000,101.717
474.418,634,10,9.998,59.178,130,4,16.898,100.017,32.500,101.389
475.435,644,10,9.838,59.955,124,4,16.679,101.644,31.000,100.075
476.436,654,10,9.986,59.936,178,4,16.684,100.140,44.500,100.107
477.452,665,10,10.825,60.139,122,4,16.628,92.375,30.500,99.769
478.452,675,10,9.998,60.114,106,4,16.635,100.018,26.500,99.811
479.455,685,10,9.974,59.741,152,4,16.739,100.261,38.000,100.434
480.473,695,10,9.821,60.009,122,4,16.664,101.821,30.500,99.985
481.486,705,10,9.877,60.527,108,4,16.522,101.246,27.000,99.130
482.487,715,10,9.989,60.032,142,4,16.658,100.115,35.500,99.947
483.487,725,10,9.994,59.788,122,4,16.726,100.059,30.500,100.355
484.489,735,10,9.987,59.732,106,4,16.741,100.127,26.500,100.448
485.504,745,10,9.852,54.738,142,4,18.269,101.502,35.500,109.612
486.519,755,10,9.851,60.132,128,4,16.630,101.512,32.000,99.781
497.339,10,10,9.814,60.021,152,4,16.661,101.893,38.000,99.966
498.354,20,10,9.858,60.204,122,4,16.610,101.442,30.500,99.662
