elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.031,61,60,59.998,59.989,5,1,16.670,16.667,5.000,100.018
2.031,121,60,59.996,59.961,5,1,16.677,16.668,5.000,100.064
12.605,124,60,0.284,60.049,5,1,16.653,3524.726,5.000,99.919
14.546,173,60,25.254,61.587,5,1,16.237,39.598,5.000,97.423
16.399,214,60,22.123,61.339,5,1,16.303,45.201,5.000,97.817
18.674,272,60,25.498,61.683,5,1,16.212,39.219,5.000,97.271
20.577,311,60,20.495,61.810,5,1,16.179,48.792,5.000,97.072
22.305,344,60,19.088,61.253,5,1,16.326,52.390,5.000,97.955
24.286,376,60,16.156,61.708,5,1,16.205,61.898,5.000,97.232
26.790,413,60,14.778,61.786,5,1,16.185,67.666,5.000,97.109
28.973,461,60,21.990,61.731,5,1,16.199,45.476,5.000,97.195
30.821,500,60,21.096,61.688,5,1,16.211,47.403,5.000,97.264
32.609,543,60,24.056,61.721,5,1,16.202,41.569,5.000,97.211
33.611,604,60,60.884,59.944,5,1,16.682,16.425,5.000,100.094
35.110,608,60,2.669,59.944,5,1,16.682,374.684,5.000,100.094
36.891,650,60,23.581,61.051,5,1,16.380,42.407,5.000,98.279
38.688,686,60,20.031,61.849,5,1,16.168,49.923,5.000,97.011
39.701,747,60,60.227,60.088,5,1,16.642,16.604,5.000,99.854
40.717,808,60,60.031,60.045,5,1,16.654,16.658,5.000,99.924
41.717,868,60,59.988,60.047,5,1,16.654,16.670,5.000,99.921
42.718,928,60,59.959,60.152,5,1,16.624,16.678,5.000,99.747
43.735,989,60,59.987,60.147,5,1,16.626,16.670,5.000,99.756
44.751,1050,60,60.025,60.000,5,1,16.667,16.660,5.000,100.000
45.766,1111,60,60.099,59.887,5,1,16.698,16.639,5.000,100.189
46.767,1171,60,59.946,59.967,5,1,16.676,16.682,5.000,100.056
47.767,1231,60,59.982,60.078,5,1,16.645,16.672,5.000,99.871
48.783,1292,60,60.030,60.025,5,1,16.660,16.658,5.000,99.958
49.787,1352,60,59.767,59.836,5,1,16.712,16.732,5.000,100.273
50.800,1413,60,60.226,60.284,5,1,16.588,16.604,5.000,99.529
51.800,1473,60,59.972,60.010,5,1,16.664,16.675,5.000,99.983
52.803,1533,60,59.867,59.934,5,2,16.685,16.704,2.500,100.110
53.818,1594,60,60.098,60.102,5,1,16.638,16.639,5.000,99.829
54.834,1655,60,60.035,59.970,5,1,16.675,16.657,5.000,100.049
55.834,1715,60,59.989,59.977,5,1,16.673,16.670,5.000,100.038
56.850,1776,60,60.057,60.207,5,1,16.609,16.651,5.000,99.656
57.850,1836,60,59.949,59.997,5,1,16.668,16.681,5.000,100.006
58.867,1897,60,59.993,59.961,5,1,16.677,16.669,5.000,100.064
59.884,1958,60,59.995,59.997,5,1,16.667,16.668,5.000,100.005
60.900,2019,60,60.026,59.926,5,1,16.687,16.659,5.000,100.123
61.900,2079,60,59.983,60.289,5,1,16.587,16.671,5.000,99.521
62.917,2140,60,60.031,60.087,5,1,16.643,16.658,5.000,99.855
63.934,2201,60,59.958,59.996,5,1,16.668,16.678,5.000,100.007
64.950,2262,60,60.056,59.863,5,1,16.705,16.651,5.000,100.229
65.951,2322,60,59.935,59.978,5,1,16.673,16.685,5.000,100.036
66.967,2383,60,60.002,59.982,5,1,16.672,16.666,5.000,100.029
67.984,2444,60,60.001,60.072,5,1,16.647,16.666,5.000,99.881
68.987,2504,60,59.794,60.093,5,1,16.641,16.724,5.000,99.845
70.000,2565,60,60.245,60.048,5,1,16.653,16.599,5.000,99.921
71.001,2625,60,59.962,59.874,5,1,16.702,16.677,5.000,100.210
72.001,2685,60,59.991,59.949,5,1,16.681,16.669,5.000,100.085
73.003,2745,60,59.868,60.055,5,1,16.651,16.703,5.000,99.909
74.016,2806,60,60.191,60.054,5,2,16.652,16.614,2.500,99.911
75.017,2866,60,59.963,60.180,5,1,16.617,16.677,5.000,99.701
76.034,2927,60,59.995,59.944,5,1,16.682,16.668,5.000,100.094
81.570,2959,60,5.780,59.990,5,1,16.669,173.012,5.000,100.017
82.585,3020,60,60.099,59.843,5,1,16.711,16.639,5.000,100.263
83.601,3081,60,60.045,59.993,5,1,16.668,16.654,5.000,100.011
84.601,3141,60,59.976,59.952,5,1,16.680,16.673,5.000,100.080
85.602,3201,60,59.995,59.978,5,1,16.673,16.668,5.000,100.036
86.602,3261,60,59.983,60.070,5,1,16.647,16.671,5.000,99.884
89.584,60,60,59.064,59.957,186,4,16.679,16.931,46.500,100.072
90.585,121,60,60.938,60.093,194,4,16.641,16.410,48.500,99.845
91.601,181,60,59.036,59.976,194,4,16.673,16.939,48.500,100.040
93.685,249,10,10.000,59.952,214,4,16.680,100.001,53.500,100.080
94.685,259,10,10.000,60.050,198,4,16.653,100.001,49.500,99.917
95.701,269,10,9.840,59.990,238,4,16.669,101.628,59.500,100.016
96.718,279,10,9.838,59.962,226,4,16.677,101.646,56.500,100.063
97.737,285,10,5.888,18.497,214,4,54.063,169.838,53.500,324.379
98.748,295,10,9.887,60.214,198,4,16.607,101.144,49.500,99.644
99.763,305,10,9.857,60.155,238,4,16.624,101.446,59.500,99.743
100.763,315,10,9.999,59.746,226,4,16.737,100.008,56.500,100.424
101.765,325,10,9.982,60.159,194,4,16.623,100.181,48.500,99.736
