elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
8.390,3405350,60,37.514,2.825,283816,34588,353.980,26.657,8.206,2123.878
9.623,3405410,60,48.654,3.415,283821,34586,292.784,20.553,8.206,1756.706
10.833,3405470,60,49.603,3.214,283826,34590,311.174,20.160,8.205,1867.043
12.108,3405530,60,47.060,3.117,283831,34587,320.868,21.250,8.206,1925.209
13.400,3405590,60,46.429,3.102,283836,34590,322.388,21.538,8.206,1934.330
14.685,3405650,60,46.690,3.132,283841,34589,319.272,21.418,8.206,1915.633
15.966,3405710,60,46.823,3.132,283846,34592,319.249,21.357,8.206,1915.492
17.254,3405770,60,46.600,3.091,283851,34590,323.489,21.459,8.206,1940.934
18.536,3405830,60,46.794,3.130,283856,34592,319.522,21.370,8.206,1917.129
19.812,3405890,60,47.016,3.147,283861,34592,317.802,21.270,8.206,1906.811
21.076,3405950,60,47.464,3.187,283866,34594,313.755,21.068,8.206,1882.527
22.304,3406010,60,48.861,3.237,283871,34593,308.899,20.466,8.206,1853.396
23.518,3406070,60,49.443,3.319,283876,34594,301.258,20.225,8.206,1807.547
24.723,3406130,60,49.782,3.290,283881,34594,303.930,20.087,8.206,1823.581
25.906,3406190,60,50.706,3.375,283886,34596,296.301,19.721,8.206,1777.808
27.094,3406250,60,50.530,3.333,283891,34596,300.046,19.790,8.206,1800.275
28.270,3406310,60,51.003,3.359,283896,34596,297.689,19.607,8.206,1786.136
29.438,3406370,60,51.379,3.447,283901,34597,290.081,19.463,8.206,1740.484
30.602,3406430,60,51.571,3.467,283906,34598,288.458,19.391,8.206,1730.747
31.837,3406490,60,48.545,3.216,283911,34599,310.975,20.599,8.206,1865.850
33.011,3406550,60,51.141,3.381,283916,34599,295.800,19.554,8.206,1774.801
34.180,3406610,60,51.299,3.436,283921,34599,291.032,19.494,8.206,1746.193
35.350,3406670,60,51.284,3.444,283926,34601,290.336,19.499,8.206,1742.015
36.527,3406730,60,50.985,3.410,283931,34601,293.282,19.613,8.206,1759.694
37.703,3406790,60,51.029,3.402,283936,34602,293.909,19.597,8.206,1763.456
38.881,3406850,60,50.933,3.380,283941,34601,295.895,19.634,8.206,1775.373
40.090,3406910,60,49.640,3.249,283946,34604,307.762,20.145,8.206,1846.572
41.276,3406970,60,50.576,3.366,283951,34603,297.099,19.772,8.206,1782.596
42.547,3407030,60,47.192,3.132,283956,34605,319.248,21.190,8.206,1915.485
43.824,3407090,60,47.001,3.208,283961,34603,311.673,21.276,8.206,1870.037
45.062,3407150,60,48.463,3.172,283966,34606,315.308,20.634,8.206,1891.848
46.227,3407210,60,51.502,3.453,283971,34606,289.562,19.417,8.206,1737.372
47.407,3407270,60,50.852,3.355,283976,34608,298.100,19.665,8.206,1788.601
48.577,3407330,60,51.287,3.408,283981,34606,293.465,19.498,8.206,1760.792
49.748,3407390,60,51.247,3.391,283986,34609,294.871,19.513,8.206,1769.227
50.918,3407450,60,51.254,3.447,283991,34608,290.091,19.511,8.206,1740.548
52.087,3407510,60,51.323,3.425,283996,34611,291.977,19.485,8.205,1751.862
53.285,3407570,60,50.089,3.275,284001,34609,305.371,19.965,8.206,1832.227
54.477,3407630,60,50.325,3.276,284006,34611,305.216,19.871,8.206,1831.293
55.635,3407690,60,51.845,3.455,284011,34610,289.411,19.288,8.206,1736.469
56.808,3407750,60,51.123,3.433,284016,34613,291.293,19.561,8.205,1747.758
58.004,3407810,60,50.177,3.337,284021,34611,299.656,19.930,8.206,1797.936
59.207,3407870,60,49.874,3.405,284026,34613,293.692,20.050,8.206,1762.153
60.375,3407930,60,51.365,3.398,284031,34612,294.298,19.469,8.206,1765.788
61.576,3407990,60,49.970,3.368,284036,34615,296.912,20.012,8.206,1781.469
62.753,3408050,60,50.989,3.405,284041,34614,293.644,19.612,8.206,1761.863
