elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
2.330,52,60,22.464,60.173,5,1,16.619,44.515,5.000,99.712
10.134,3405350,60,42.629,4.244,283816,34588,235.601,23.458,8.206,1413.604
11.265,3405410,60,53.085,3.596,283821,34586,278.070,18.838,8.206,1668.417
12.320,3405470,60,56.868,3.765,283826,34590,265.625,17.585,8.205,1593.752
13.374,3405530,60,56.918,3.762,283831,34587,265.787,17.569,8.206,1594.719
14.471,3405590,60,54.712,3.481,283836,34590,287.252,18.277,8.206,1723.509
15.528,3405650,60,56.763,3.812,283841,34589,262.362,17.617,8.206,1574.172
16.568,3405710,60,57.672,3.859,283846,34592,259.165,17.339,8.206,1554.988
17.617,3405770,60,57.187,3.815,283851,34590,262.144,17.486,8.206,1572.867
18.664,3405830,60,57.330,3.795,283856,34592,263.507,17.443,8.206,1581.039
19.770,3405890,60,54.243,3.594,283861,34592,278.272,18.436,8.206,1669.633
20.823,3405950,60,56.959,3.828,283866,34594,261.226,17.556,8.206,1567.357
21.881,3406010,60,56.716,3.723,283871,34593,268.594,17.632,8.206,1611.564
22.960,3406070,60,55.600,3.627,283876,34594,275.723,17.986,8.206,1654.337
24.053,3406130,60,54.901,3.828,283881,34594,261.199,18.215,8.206,1567.194
25.133,3406190,60,55.589,3.578,283886,34596,279.463,17.989,8.206,1676.777
26.282,3406250,60,52.200,3.555,283891,34596,281.317,19.157,8.206,1687.901
27.365,3406310,60,55.420,3.860,283896,34596,259.096,18.044,8.206,1554.574
28.414,3406370,60,57.197,3.832,283901,34597,260.940,17.484,8.206,1565.640
29.460,3406430,60,57.318,3.831,283906,34598,261.022,17.446,8.206,1566.135
30.521,3406490,60,56.569,3.733,283911,34599,267.856,17.677,8.206,1607.139
31.582,3406550,60,56.565,3.778,283916,34599,264.695,17.679,8.206,1588.168
32.693,3406610,60,54.016,3.584,283921,34599,278.982,18.513,8.206,1673.893
33.801,3406670,60,54.126,3.603,283926,34601,277.548,18.475,8.206,1665.290
34.942,3406730,60,52.567,3.448,283931,34601,290.047,19.023,8.206,1740.284
36.093,3406790,60,52.136,3.441,283936,34602,290.575,19.181,8.206,1743.448
37.203,3406850,60,54.089,3.595,283941,34601,278.180,18.488,8.206,1669.082
38.322,3406910,60,53.583,3.567,283946,34604,280.356,18.663,8.206,1682.138
39.460,3406970,60,52.761,3.548,283951,34603,281.871,18.953,8.206,1691.228
40.618,3407030,60,51.806,3.388,283956,34605,295.148,19.303,8.206,1770.891
41.754,3407090,60,52.795,3.464,283961,34603,288.647,18.941,8.206,1731.882
42.981,3407150,60,48.908,3.340,283966,34606,299.368,20.446,8.206,1796.205
44.156,3407210,60,51.067,3.515,283971,34606,284.502,19.582,8.206,1707.014
45.316,3407270,60,51.733,3.487,283976,34608,286.760,19.330,8.206,1720.562
46.438,3407330,60,53.470,3.579,283981,34606,279.417,18.702,8.206,1676.502
47.527,3407390,60,55.065,3.690,283986,34609,271.024,18.160,8.206,1626.147
48.667,3407450,60,52.641,3.517,283991,34608,284.313,18.997,8.206,1705.880
49.759,3407510,60,54.960,3.657,283996,34611,273.429,18.195,8.205,1640.571
50.888,3407570,60,53.163,3.462,284001,34609,288.827,18.810,8.206,1732.964
52.076,3407630,60,50.478,3.278,284006,34611,305.093,19.810,8.206,1830.559
53.164,3407690,60,55.168,3.714,284011,34610,269.272,18.127,8.206,1615.633
54.251,3407750,60,55.194,3.624,284016,34613,275.949,18.118,8.205,1655.692
55.340,3407810,60,55.098,3.675,284021,34611,272.085,18.150,8.206,1632.512
56.409,3407870,60,56.108,3.714,284026,34613,269.221,17.823,8.206,1615.328
57.498,3407930,60,55.118,3.655,284031,34612,273.564,18.143,8.206,1641.381
58.653,3407990,60,51.938,3.369,284036,34615,296.807,19.254,8.206,1780.840
59.730,3408050,60,55.687,3.768,284041,34614,265.378,17.957,8.206,1592.267
60.817,3408110,60,55.207,3.568,284046,34615,280.259,18.114,8.206,1681.554
61.955,3408170,60,52.724,3.642,284051,34615,274.577,18.967,8.206,1647.461
