elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
7.355,3405342,60,36.133,2.993,283814,34587,334.114,27.676,8.206,2004.685
8.391,3405387,60,43.417,2.775,283819,34587,360.315,23.033,8.206,2161.889
9.659,3405447,60,47.335,3.232,283824,34588,309.414,21.126,8.206,1856.484
10.678,3405492,60,44.146,2.942,283832,32815,339.951,22.652,8.649,2039.703
11.693,3405537,60,44.319,2.955,283826,34588,338.370,22.563,8.206,2030.221
12.718,3405582,60,43.915,2.936,283834,34589,340.620,22.771,8.206,2043.720
13.740,3405627,60,44.060,2.917,283839,34589,342.870,22.697,8.206,2057.218
14.755,3405672,60,44.304,2.949,283847,34590,339.098,22.571,8.206,2034.586
15.779,3405717,60,43.952,2.920,283841,32818,342.428,22.752,8.649,2054.570
16.805,3405762,60,43.884,2.941,283849,34590,340.031,22.787,8.206,2040.187
17.821,3405807,60,44.253,2.944,283854,34590,339.626,22.597,8.206,2037.757
19.146,3405867,60,45.291,3.052,283859,34592,327.622,22.079,8.206,1965.733
20.464,3405927,60,45.539,3.049,283864,34593,328.026,21.959,8.206,1968.158
21.751,3405987,60,46.621,3.075,283869,34594,325.163,21.450,8.206,1950.977
23.011,3406047,60,47.589,3.187,283874,34593,313.780,21.013,8.206,1882.679
24.281,3406107,60,47.247,3.174,283879,34594,315.073,21.166,8.206,1890.437
25.535,3406167,60,47.858,3.159,283884,34595,316.572,20.895,8.206,1899.430
26.783,3406227,60,48.099,3.247,283889,34596,307.995,20.791,8.206,1847.968
28.023,3406287,60,48.377,3.210,283894,34596,311.552,20.671,8.206,1869.310
29.270,3406347,60,48.099,3.237,283899,34596,308.903,20.790,8.206,1853.415
30.518,3406407,60,48.096,3.186,283904,34597,313.920,20.792,8.206,1883.519
31.757,3406467,60,48.431,3.242,283909,34598,308.456,20.648,8.206,1850.736
32.993,3406527,60,48.543,3.217,283914,34598,310.860,20.600,8.206,1865.160
34.235,3406587,60,48.292,3.215,283919,34598,311.049,20.707,8.206,1866.293
35.459,3406647,60,49.023,3.268,283924,34599,306.001,20.399,8.206,1836.005
36.704,3406707,60,48.213,3.218,283929,34600,310.732,20.741,8.206,1864.390
