elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.014,60,60,59.990,59.995,5,1,16.668,16.669,5.000,100.008
2.015,120,60,59.991,59.994,5,1,16.668,16.669,5.000,100.010
5.631,169,60,13.551,59.867,5,1,16.704,73.797,5.000,100.222
6.634,229,60,59.809,61.340,5,1,16.302,16.720,5.000,97.815
7.634,289,60,59.996,59.993,5,1,16.669,16.668,5.000,100.012
8.650,350,60,60.010,59.951,5,1,16.680,16.664,5.000,100.081
9.667,411,60,59.997,59.996,5,1,16.668,16.668,5.000,100.006
10.668,471,60,59.920,60.311,5,1,16.581,16.689,5.000,99.485
11.684,532,60,60.088,60.016,5,1,16.662,16.642,5.000,99.974
12.700,593,60,59.996,60.001,5,1,16.667,16.668,5.000,99.999
13.715,654,60,60.103,59.660,5,1,16.762,16.638,5.000,100.570
14.732,715,60,60.015,60.038,5,1,16.656,16.663,5.000,99.937
