elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
9.108,3405347,60,40.542,3.390,283815,34587,295.020,24.666,8.206,1770.121
10.249,3405407,60,52.570,3.752,283820,34586,266.536,19.022,8.206,1599.216
11.318,3405467,60,56.143,3.749,283825,34589,266.709,17.812,8.206,1600.255
12.469,3405527,60,52.128,3.390,283830,34587,294.968,19.183,8.206,1769.808
13.691,3405587,60,49.084,3.254,283835,34589,307.270,20.373,8.206,1843.620
14.908,3405647,60,49.337,3.311,283840,34589,302.055,20.269,8.206,1812.332
16.115,3405707,60,49.691,3.314,283845,34591,301.769,20.124,8.206,1810.612
17.321,3405767,60,49.771,3.324,283850,34590,300.884,20.092,8.206,1805.301
18.514,3405827,60,50.266,3.372,283855,34591,296.577,19.894,8.206,1779.460
19.667,3405887,60,52.030,3.495,283860,34592,286.147,19.220,8.206,1716.885
20.815,3405947,60,52.266,3.507,283865,34593,285.164,19.133,8.206,1710.982
21.959,3406007,60,52.470,3.463,283870,34593,288.734,19.058,8.206,1732.402
23.105,3406067,60,52.365,3.669,283875,34593,272.561,19.097,8.206,1635.368
24.194,3406127,60,55.104,3.682,283880,34594,271.585,18.147,8.206,1629.509
25.281,3406187,60,55.172,3.671,283885,34596,272.428,18.125,8.206,1634.567
26.353,3406247,60,55.995,3.749,283890,34596,266.749,17.859,8.206,1600.493
27.430,3406307,60,55.685,3.688,283895,34596,271.144,17.958,8.206,1626.865
28.508,3406367,60,55.635,3.687,283900,34597,271.207,17.974,8.206,1627.242
29.584,3406427,60,55.783,3.706,283905,34598,269.806,17.927,8.206,1618.835
30.666,3406487,60,55.479,3.745,283910,34599,267.048,18.025,8.206,1602.291
31.741,3406547,60,55.775,3.726,283915,34599,268.349,17.929,8.206,1610.095
32.824,3406607,60,55.410,3.662,283920,34599,273.070,18.047,8.206,1638.420
33.896,3406667,60,56.002,3.710,283925,34600,269.523,17.856,8.206,1617.137
34.990,3406727,60,54.811,3.734,283930,34601,267.799,18.245,8.206,1606.796
36.068,3406787,60,55.678,3.748,283935,34601,266.833,17.960,8.206,1600.999
37.146,3406847,60,55.654,3.681,283940,34601,271.640,17.968,8.206,1629.842
38.223,3406907,60,55.707,3.731,283945,34602,268.041,17.951,8.206,1608.247
39.301,3406967,60,55.684,3.718,283950,34603,268.960,17.959,8.206,1613.763
40.373,3407027,60,55.959,3.729,283955,34604,268.138,17.870,8.206,1608.830
41.446,3407087,60,55.903,3.715,283960,34603,269.214,17.888,8.206,1615.285
42.531,3407147,60,55.290,3.735,283965,34605,267.725,18.086,8.206,1606.352
43.602,3407207,60,56.009,3.733,283970,34606,267.890,17.854,8.206,1607.341
44.692,3407267,60,55.053,3.680,283975,34607,271.775,18.164,8.206,1630.651
45.753,3407327,60,56.557,3.771,283980,34606,265.190,17.681,8.206,1591.139
46.831,3407387,60,55.673,3.700,283985,34607,270.260,17.962,8.206,1621.563
47.905,3407447,60,55.855,3.705,283990,34608,269.933,17.903,8.206,1619.598
48.985,3407507,60,55.553,3.717,283995,34609,268.998,18.001,8.206,1613.989
50.068,3407567,60,55.385,3.668,284000,34609,272.637,18.056,8.206,1635.823
51.140,3407627,60,56.004,3.751,284005,34609,266.572,17.856,8.206,1599.429
52.222,3407687,60,55.449,3.681,284010,34610,271.667,18.035,8.206,1630.004
53.332,3407747,60,54.054,3.725,284015,34611,268.462,18.500,8.206,1610.772
54.410,3407807,60,55.640,3.705,284020,34611,269.871,17.973,8.206,1619.225
55.500,3407867,60,55.054,3.669,284025,34611,272.588,18.164,8.206,1635.527
56.567,3407927,60,56.216,3.752,284030,34612,266.552,17.789,8.206,1599.311
57.644,3407987,60,55.739,3.748,284035,34613,266.775,17.941,8.206,1600.647
58.728,3408047,60,55.339,3.681,284040,34614,271.674,18.071,8.206,1630.045
