elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
8.056,3405359,60,46.501,4.346,283809,34586,230.097,21.505,8.206,1380.584
9.192,3405429,60,61.606,4.279,283824,32813,233.712,16.232,8.650,1402.275
10.199,3405490,60,60.583,5.047,283832,34589,198.127,16.506,8.206,1188.763
11.226,3405546,60,54.529,3.755,283834,34587,266.332,18.339,8.206,1597.990
12.299,3405606,60,55.895,3.721,283839,34590,268.774,17.891,8.206,1612.643
13.378,3405666,60,55.654,3.678,283844,34589,271.865,17.968,8.206,1631.192
14.459,3405726,60,55.484,3.724,283849,34592,268.525,18.023,8.206,1611.153
15.538,3405786,60,55.605,3.667,283854,34590,272.716,17.984,8.206,1636.299
16.602,3405846,60,56.413,3.770,283859,34592,265.228,17.726,8.206,1591.369
17.694,3405906,60,54.936,3.619,283864,34592,276.346,18.203,8.206,1658.077
18.754,3405966,60,56.592,3.773,283869,34594,265.044,17.670,8.206,1590.265
19.818,3406026,60,56.411,3.739,283874,34593,267.426,17.727,8.206,1604.554
20.874,3406086,60,56.768,3.794,283879,34594,263.566,17.616,8.206,1581.397
21.931,3406146,60,56.812,3.787,283884,34595,264.080,17.602,8.206,1584.477
22.997,3406206,60,56.289,3.764,283889,34596,265.643,17.765,8.206,1593.856
24.038,3406266,60,57.591,3.856,283894,34596,259.340,17.364,8.206,1556.041
25.084,3406326,60,57.398,3.859,283899,34596,259.166,17.422,8.206,1554.997
26.158,3406386,60,55.831,3.754,283904,34597,266.408,17.911,8.206,1598.449
27.211,3406446,60,57.008,3.877,283909,34598,257.964,17.541,8.206,1547.781
28.233,3406506,60,58.697,3.847,283914,34599,259.911,17.037,8.206,1559.467
29.258,3406566,60,58.526,3.910,283919,34598,255.767,17.087,8.206,1534.604
30.290,3406626,60,58.131,3.891,283924,34600,256.991,17.202,8.206,1541.945
31.307,3406686,60,59.037,3.964,283929,34600,252.248,16.939,8.206,1513.488
32.313,3406746,60,59.633,3.922,283934,34602,254.989,16.769,8.206,1529.936
33.324,3406806,60,59.328,3.971,283939,34601,251.828,16.855,8.206,1510.967
34.558,3406880,60,59.978,4.109,283936,34603,243.346,16.673,8.206,1460.076
35.733,3406951,60,60.421,4.248,283956,34603,235.395,16.550,8.206,1412.372
36.893,3407021,60,60.364,4.306,283953,32830,232.217,16.566,8.649,1393.304
37.994,3407088,60,60.846,4.695,283958,34603,213.006,16.435,8.206,1278.037
39.012,3407150,60,60.923,4.794,283966,34606,208.578,16.414,8.206,1251.466
40.167,3407220,60,60.598,5.122,283964,32831,195.245,16.502,8.649,1171.467
41.196,3407283,60,61.189,5.752,283979,34606,173.860,16.343,8.206,1043.161
42.267,3407348,60,60.683,6.744,283987,32831,148.277,16.479,8.650,889.661
43.298,3407410,60,60.158,6.776,283992,34608,147.583,16.623,8.206,885.497
44.370,3407472,60,57.850,5.376,283997,34607,186.028,17.286,8.206,1116.167
45.412,3407536,60,61.376,5.940,283996,34609,168.359,16.293,8.206,1010.153
46.413,3407596,60,59.980,6.001,284001,32834,166.651,16.672,8.650,999.905
47.519,3407663,60,60.563,6.260,284005,34610,159.750,16.512,8.206,958.498
48.560,3407726,60,60.518,6.779,284016,34610,147.524,16.524,8.206,885.142
49.589,3407788,60,60.258,6.932,284020,32837,144.249,16.595,8.649,865.495
50.641,3407852,60,60.865,7.580,284031,32836,131.929,16.430,8.650,791.574
51.653,3407914,60,61.230,8.752,284030,34612,114.255,16.332,8.206,685.527
52.687,3407975,60,58.974,8.915,284033,34615,112.171,16.957,8.205,673.028
53.750,3408039,60,60.241,8.299,284038,34614,120.497,16.600,8.206,722.979
54.754,3408100,60,60.733,8.901,284045,32839,112.343,16.466,8.650,674.057
55.845,3408166,60,60.483,9.998,284058,34615,100.023,16.534,8.206,600.138
56.916,3408231,60,60.727,11.442,284058,34618,87.400,16.467,8.206,524.399
57.973,3408295,60,60.560,12.525,284057,34617,79.842,16.513,8.206,479.054
59.070,3408359,60,58.335,10.055,284059,34615,99.454,17.142,8.206,596.723
60.162,3408425,60,60.418,10.078,284086,34618,99.223,16.551,8.206,595.341
61.224,3408489,60,60.288,10.297,284079,34620,97.117,16.587,8.206,582.700
62.266,3408552,60,60.416,11.374,284087,34619,87.923,16.552,8.206,527.538
63.310,3408615,60,60.379,12.546,284090,34618,79.708,16.562,8.206,478.250
64.318,3408676,60,60.492,14.747,284091,32846,67.810,16.531,8.649,406.860
65.374,3408740,60,60.600,15.035,284091,32846,66.510,16.502,8.649,399.058
66.430,3408803,60,59.693,15.060,284100,34623,66.400,16.753,8.206,398.400
67.491,3408867,60,60.290,15.175,284109,34622,65.896,16.587,8.206,395.375
68.500,3408928,60,60.483,20.165,284115,34623,49.591,16.534,8.206,297.547
69.544,3408991,60,60.315,20.101,284126,34622,49.749,16.580,8.207,298.495
70.545,3409051,60,59.985,20.090,284131,34625,49.775,16.671,8.206,298.650
71.574,3409113,60,60.223,20.729,284132,34623,48.241,16.605,8.206,289.448
72.580,3409173,60,59.631,27.918,284137,32850,35.820,16.770,8.650,214.918
73.626,3409236,60,60.271,20.186,284139,32850,49.539,16.592,8.650,297.234
74.626,3409296,60,59.991,27.070,284144,34628,36.942,16.669,8.206,221.649
75.674,3409359,60,60.105,23.197,284148,34627,43.109,16.638,8.206,258.657
76.705,3409420,60,59.153,19.773,284155,32852,50.573,16.905,8.650,303.437
77.706,3409480,60,59.931,17.355,284160,34628,57.619,16.686,8.206,345.717
78.731,3409541,60,59.530,14.827,284163,32854,67.444,16.798,8.649,404.665
79.796,3409605,60,60.086,15.072,284181,32853,66.349,16.643,8.650,398.095
80.806,3409665,60,59.404,14.801,284186,34630,67.561,16.834,8.206,405.364
81.842,3409725,60,57.906,8.944,284191,32855,111.810,17.269,8.650,670.858
82.865,3409787,60,60.620,10.093,284185,34632,99.077,16.496,8.206,594.462
83.886,3409849,60,60.713,11.372,284190,34632,87.933,16.471,8.206,527.596
84.921,3409911,60,59.943,11.355,284198,34633,88.070,16.683,8.206,528.421
