elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.032,61,60,60.000,60.026,5,1,16.659,16.667,5.000,99.957
2.049,122,60,59.941,59.876,5,1,16.701,16.683,5.000,100.207
3.050,182,60,59.989,59.983,5,1,16.671,16.670,5.000,100.028
4.051,242,60,59.892,59.784,5,1,16.727,16.697,5.000,100.361
5.068,303,60,59.973,59.943,5,1,16.682,16.674,5.000,100.095
31.826,60,60,59.948,60.240,2340,32,16.600,16.681,73.125,99.602
32.826,120,60,59.997,59.903,1989,32,16.694,16.668,62.156,100.161
33.842,181,60,60.041,59.919,2034,32,16.689,16.655,63.562,100.135
34.842,241,60,59.998,60.163,2268,40,16.622,16.667,56.700,99.730
35.859,302,60,59.933,60.021,2493,44,16.661,16.685,56.659,99.964
36.875,363,60,60.074,60.130,2823,47,16.631,16.646,60.064,99.784
37.876,423,60,59.943,59.878,2295,49,16.701,16.683,46.837,100.205
38.891,483,60,59.100,59.982,1814,51,16.672,16.921,35.569,100.030
39.909,545,60,60.901,59.994,2037,52,16.668,16.420,39.173,100.011
40.924,605,60,59.090,60.042,1596,51,16.655,16.923,31.294,99.930
41.925,666,60,60.964,60.145,1596,51,16.626,16.403,31.294,99.758
42.942,727,60,60.015,60.017,1594,53,16.662,16.663,30.075,99.972
43.958,787,60,59.033,59.960,1594,52,16.678,16.940,30.654,100.067
44.958,848,60,60.966,59.946,1594,53,16.682,16.403,30.075,100.090
