elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.015,60,60,59.999,60.141,5,1,16.628,16.667,5.000,99.766
2.015,120,60,59.998,59.998,5,1,16.667,16.667,5.000,100.003
3.032,181,60,60.000,59.973,5,1,16.674,16.667,5.000,100.044
4.033,241,60,59.954,59.951,5,1,16.680,16.680,5.000,100.082
5.049,302,60,60.035,59.976,5,1,16.673,16.657,5.000,100.040
6.066,363,60,59.999,59.997,5,1,16.667,16.667,5.000,100.005
7.082,424,60,60.022,59.897,5,1,16.695,16.661,5.000,100.172
8.083,484,60,59.954,60.012,5,1,16.663,16.680,5.000,99.981
9.099,545,60,60.031,59.920,5,1,16.689,16.658,5.000,100.133
19.449,60,60,59.995,60.108,34,3,16.637,16.668,11.333,99.820
20.465,121,60,60.001,59.921,41,3,16.689,16.666,13.667,100.131
21.483,182,60,59.966,60.088,49,3,16.642,16.676,16.333,99.854
22.498,243,60,60.042,59.924,59,3,16.688,16.655,19.667,100.127
23.515,304,60,60.001,60.093,65,4,16.641,16.666,16.250,99.846
24.532,365,60,59.961,59.921,81,6,16.689,16.678,13.500,100.133
25.548,426,60,60.049,60.091,74,6,16.641,16.653,12.333,99.849
26.548,486,60,59.996,59.924,79,6,16.688,16.668,13.167,100.127
27.548,545,60,58.998,59.995,96,7,16.668,16.950,13.714,100.008
28.565,607,60,60.994,60.021,89,7,16.661,16.395,12.714,99.964
29.582,668,60,59.956,59.900,97,9,16.695,16.679,10.778,100.167
30.598,729,60,60.049,59.998,99,7,16.667,16.653,14.143,100.003
31.598,789,60,59.995,60.015,104,10,16.662,16.668,10.400,99.974
32.615,850,60,60.007,60.076,112,9,16.646,16.665,12.444,99.873
33.632,910,60,58.972,59.935,117,12,16.685,16.957,9.750,100.108
34.648,972,60,61.027,59.997,122,10,16.668,16.386,12.200,100.005
35.665,1033,60,60.010,60.018,126,13,16.662,16.664,9.692,99.970
36.665,1093,60,59.993,59.910,131,11,16.692,16.669,11.909,100.150
37.682,1154,60,59.962,60.089,130,16,16.642,16.677,8.125,99.852
38.698,1215,60,60.050,59.924,140,12,16.688,16.653,11.667,100.128
39.698,1275,60,59.994,59.993,145,16,16.669,16.668,9.062,100.011
40.714,1336,60,60.013,59.907,146,14,16.692,16.663,10.429,100.155
41.715,1396,60,59.994,59.990,151,18,16.669,16.668,8.389,100.016
42.731,1457,60,60.000,59.992,163,15,16.669,16.667,10.867,100.013
43.748,1518,60,60.006,59.988,160,18,16.670,16.665,8.889,100.021
44.764,1579,60,59.998,59.986,162,16,16.670,16.667,10.125,100.023
45.781,1640,60,60.001,60.034,166,20,16.657,16.666,8.300,99.944
46.781,1700,60,59.999,59.992,171,18,16.669,16.667,9.500,100.014
47.798,1761,60,59.998,59.989,177,20,16.670,16.667,8.850,100.018
48.814,1822,60,60.014,60.012,187,19,16.663,16.663,9.842,99.980
49.831,1883,60,60.002,60.015,190,21,16.663,16.666,9.048,99.976
50.831,1943,60,59.994,59.998,195,21,16.667,16.668,9.286,100.003
51.848,2004,60,60.003,59.999,208,22,16.667,16.666,9.455,100.001
52.848,2064,60,60.000,59.993,213,20,16.669,16.667,10.650,100.011
53.864,2125,60,60.011,60.009,211,23,16.664,16.664,9.174,99.985
54.864,2185,60,59.998,60.009,216,22,16.664,16.667,9.818,99.986
55.881,2246,60,59.995,60.006,226,24,16.665,16.668,9.417,99.990
56.897,2307,60,60.011,60.022,229,24,16.660,16.664,9.542,99.963
57.897,2367,60,59.999,59.997,234,26,16.668,16.667,9.000,100.006
58.897,2427,60,59.996,59.936,239,26,16.684,16.668,9.192,100.106
59.914,2488,60,59.995,59.999,245,25,16.667,16.668,9.800,100.002
60.931,2549,60,60.015,60.000,258,26,16.667,16.662,9.923,100.001
61.931,2609,60,59.993,60.020,263,26,16.661,16.668,10.115,99.967
62.947,2670,60,60.005,59.999,264,29,16.667,16.665,9.103,100.001
63.947,2730,60,60.000,60.025,269,30,16.660,16.667,8.967,99.959
64.964,2791,60,59.984,59.991,276,29,16.669,16.671,9.517,100.016
65.981,2852,60,60.021,59.971,281,31,16.675,16.661,9.065,100.048
66.997,2912,60,59.015,59.994,286,29,16.668,16.945,9.862,100.010
68.014,2974,60,60.979,60.006,285,33,16.665,16.399,8.636,99.990
69.030,3035,60,60.011,59.986,288,32,16.670,16.664,9.000,100.023
70.047,3096,60,60.001,59.989,294,32,16.670,16.666,9.188,100.018
71.064,3157,60,59.990,59.985,296,33,16.671,16.669,8.970,100.025
72.064,3217,60,59.993,60.030,301,34,16.658,16.669,8.853,99.950
73.080,3278,60,60.021,59.990,308,34,16.669,16.661,9.059,100.017
74.097,3339,60,60.006,60.043,313,36,16.655,16.665,8.694,99.928
75.114,3400,60,59.992,59.990,320,33,16.669,16.669,9.697,100.016
76.114,3460,60,59.985,59.960,325,38,16.678,16.671,8.553,100.067
77.130,3521,60,60.024,59.991,328,34,16.669,16.660,9.647,100.015
78.130,3581,60,60.000,59.997,333,38,16.668,16.667,8.763,100.005
79.147,3642,60,59.984,60.037,339,38,16.656,16.671,8.921,99.938
80.164,3703,60,60.005,59.961,347,40,16.678,16.665,8.675,100.065
81.180,3764,60,60.018,60.053,354,39,16.652,16.662,9.077,99.912
82.197,3825,60,60.004,59.990,366,38,16.669,16.666,9.632,100.017
83.213,3886,60,59.994,60.024,368,40,16.660,16.668,9.200,99.960
84.214,3946,60,59.998,59.994,373,43,16.668,16.667,8.674,100.010
85.230,4007,60,60.017,59.983,370,42,16.671,16.662,8.810,100.029
86.230,4067,60,59.996,60.030,375,43,16.658,16.668,8.721,99.950
87.247,4128,60,60.007,59.998,378,41,16.667,16.665,9.220,100.003
88.247,4188,60,59.995,59.998,383,44,16.667,16.668,8.705,100.003
89.264,4249,60,59.973,60.002,390,43,16.666,16.674,9.070,99.997
90.280,4310,60,60.031,60.000,396,45,16.667,16.658,8.800,100.001
91.280,4370,60,59.999,60.006,401,46,16.665,16.667,8.717,99.990
92.296,4431,60,60.012,59.968,408,46,16.675,16.663,8.870,100.053
93.296,4491,60,59.993,60.058,413,48,16.651,16.669,8.604,99.904
94.314,4552,60,59.973,59.966,423,44,16.676,16.674,9.614,100.056
95.330,4613,60,60.032,59.999,419,48,16.667,16.658,8.729,100.002
96.346,4674,60,60.009,59.980,428,48,16.672,16.664,8.917,100.034
97.346,4734,60,59.996,60.033,433,50,16.658,16.668,8.660,99.946
98.346,4794,60,59.998,59.999,438,49,16.667,16.667,8.939,100.001
99.363,4855,60,60.015,59.996,437,50,16.668,16.662,8.740,100.007
100.363,4915,60,59.968,59.993,442,50,16.669,16.676,8.840,100.011
101.364,4975,60,59.985,59.981,447,53,16.672,16.671,8.434,100.031
102.379,5036,60,60.047,60.044,453,52,16.654,16.654,8.712,99.926
103.379,5096,60,60.000,59.987,458,50,16.670,16.667,9.160,100.021
104.379,5156,60,59.997,59.959,463,53,16.678,16.668,8.736,100.068
105.396,5217,60,60.003,59.998,466,51,16.667,16.666,9.137,100.003
106.413,5278,60,59.958,59.950,474,55,16.681,16.678,8.618,100.084
107.429,5339,60,60.051,60.069,474,56,16.647,16.653,8.464,99.885
108.429,5399,60,59.998,59.995,479,56,16.668,16.667,8.554,100.009
109.429,5459,60,59.999,59.997,484,57,16.667,16.667,8.491,100.005
110.446,5520,60,60.002,60.067,489,56,16.648,16.666,8.732,99.889
111.446,5580,60,59.991,59.976,494,58,16.673,16.669,8.517,100.039
112.462,5641,60,60.028,59.992,501,56,16.669,16.659,8.946,100.013
113.464,5701,60,59.922,59.939,506,59,16.684,16.688,8.576,100.101
114.479,5762,60,60.067,59.906,514,61,16.693,16.648,8.426,100.156
115.496,5823,60,59.996,59.998,524,60,16.667,16.668,8.733,100.003
116.513,5884,60,59.998,59.981,530,61,16.672,16.667,8.689,100.031
117.513,5944,60,59.996,59.996,535,60,16.668,16.668,8.917,100.007
118.513,6004,60,59.968,60.013,540,63,16.663,16.676,8.571,99.979
119.529,6065,60,60.047,59.987,556,61,16.670,16.654,9.115,100.022
120.546,6126,60,60.002,60.099,549,63,16.639,16.666,8.714,99.835
121.563,6187,60,59.955,60.001,554,64,16.666,16.679,8.656,99.998
122.563,6247,60,59.994,59.992,559,65,16.669,16.668,8.600,100.014
123.579,6308,60,60.056,60.102,567,66,16.638,16.651,8.591,99.830
124.596,6369,60,60.002,59.946,569,62,16.682,16.666,9.177,100.091
125.596,6429,60,59.999,60.079,574,67,16.645,16.667,8.567,99.869
126.612,6490,60,59.986,59.998,582,66,16.667,16.671,8.818,100.003
127.613,6550,60,59.993,59.983,587,69,16.672,16.669,8.507,100.029
128.629,6611,60,60.031,60.067,591,67,16.648,16.658,8.821,99.889
129.629,6671,60,59.998,59.945,596,70,16.682,16.667,8.514,100.092
130.645,6732,60,60.008,59.998,602,68,16.667,16.665,8.853,100.003
131.645,6792,60,59.996,59.944,607,69,16.682,16.668,8.797,100.094
132.663,6853,60,59.965,59.992,611,69,16.669,16.677,8.855,100.014
133.679,6914,60,60.038,60.060,610,73,16.650,16.656,8.356,99.900
134.695,6975,60,60.002,59.994,620,71,16.668,16.666,8.732,100.011
135.713,7036,60,59.968,60.002,621,75,16.666,16.676,8.280,99.997
136.729,7097,60,60.037,60.012,633,68,16.663,16.657,9.309,99.981
137.729,7157,60,59.999,59.995,638,75,16.668,16.667,8.507,100.009
138.745,7217,60,59.021,59.998,643,69,16.667,16.943,9.319,100.003
139.762,7279,60,60.983,59.987,637,78,16.670,16.398,8.167,100.021
140.762,7339,60,59.992,60.004,642,75,16.666,16.669,8.560,99.993
141.778,7400,60,60.012,59.909,646,74,16.692,16.663,8.730,100.152
142.795,7461,60,60.006,60.011,652,76,16.664,16.665,8.579,99.982
143.795,7520,60,58.995,59.993,656,75,16.669,16.951,8.747,100.012
144.812,7582,60,60.994,59.983,667,78,16.671,16.395,8.551,100.028
145.812,7642,60,59.999,60.016,672,80,16.662,16.667,8.400,99.973
146.812,7702,60,59.999,60.113,677,79,16.635,16.667,8.570,99.812
147.828,7763,60,59.999,59.926,680,81,16.687,16.667,8.395,100.124
148.828,7823,60,59.997,60.006,685,81,16.665,16.668,8.457,99.990
149.845,7884,60,60.004,60.006,698,82,16.665,16.666,8.512,99.990
150.862,7945,60,59.966,60.083,696,77,16.644,16.676,9.039,99.862
151.878,8006,60,60.038,59.991,706,83,16.669,16.656,8.506,100.015
152.895,8067,60,60.002,59.977,709,84,16.673,16.666,8.440,100.038
153.912,8128,60,59.963,59.998,715,80,16.667,16.677,8.938,100.004
154.928,8189,60,60.043,59.999,728,84,16.667,16.655,8.667,100.002
155.945,8250,60,60.009,59.998,729,86,16.667,16.664,8.477,100.004
156.945,8310,60,59.995,59.988,734,86,16.670,16.668,8.535,100.020
157.962,8371,60,59.960,59.908,741,87,16.692,16.678,8.517,100.153
158.962,8431,60,59.995,60.015,746,86,16.662,16.668,8.674,99.975
