elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
6.702,3405341,60,36.886,3.108,283813,32813,321.736,27.110,8.649,1930.414
7.727,3405386,60,43.916,2.824,283821,34587,354.164,22.771,8.206,2124.985
8.976,3405446,60,48.029,3.187,283826,34588,313.758,20.821,8.206,1882.549
10.224,3405506,60,48.101,3.213,283831,34588,311.247,20.790,8.206,1867.479
11.473,3405566,60,48.029,3.202,283836,34588,312.303,20.821,8.206,1873.819
12.727,3405626,60,47.857,3.183,283841,34589,314.132,20.896,8.206,1884.791
13.980,3405686,60,47.862,3.181,283846,34590,314.319,20.893,8.206,1885.912
15.224,3405746,60,48.231,3.218,283851,34591,310.740,20.734,8.206,1864.437
16.472,3405806,60,48.100,3.215,283856,34590,311.029,20.790,8.206,1866.175
17.721,3405866,60,48.022,3.202,283861,34592,312.339,20.824,8.206,1874.036
18.972,3405926,60,47.958,3.174,283866,34593,315.043,20.851,8.206,1890.257
20.220,3405986,60,48.075,3.209,283871,34594,311.594,20.801,8.206,1869.563
21.471,3406046,60,47.994,3.204,283876,34593,312.094,20.836,8.206,1872.567
22.758,3406106,60,46.607,3.034,283881,34594,329.605,21.456,8.206,1977.627
24.018,3406166,60,47.620,3.160,283886,34595,316.414,21.000,8.206,1898.485
25.274,3406226,60,47.749,3.184,283891,34596,314.045,20.943,8.206,1884.268
26.529,3406286,60,47.839,3.201,283896,34596,312.428,20.904,8.206,1874.569
27.793,3406346,60,47.451,3.186,283901,34596,313.904,21.074,8.206,1883.424
29.033,3406406,60,48.407,3.219,283906,34597,310.703,20.658,8.206,1864.219
30.282,3406466,60,48.038,3.208,283911,34598,311.714,20.817,8.206,1870.285
31.538,3406526,60,47.736,3.198,283916,34598,312.737,20.948,8.206,1876.421
32.819,3406586,60,46.844,3.102,283921,34598,322.393,21.347,8.206,1934.357
34.131,3406646,60,45.726,3.033,283926,34599,329.679,21.869,8.206,1978.072
35.441,3406706,60,45.805,3.053,283931,34600,327.516,21.832,8.206,1965.093
36.753,3406766,60,45.750,3.043,283936,34601,328.664,21.858,8.206,1971.985
38.059,3406826,60,45.924,3.060,283941,34600,326.806,21.775,8.206,1960.837
39.377,3406886,60,45.530,3.032,283946,34602,329.779,21.964,8.206,1978.675
40.693,3406946,60,45.614,3.054,283951,34602,327.492,21.923,8.206,1964.950
42.012,3407006,60,45.480,3.021,283956,34604,331.051,21.988,8.206,1986.309
43.333,3407066,60,45.409,3.015,283961,34603,331.706,22.022,8.206,1990.237
44.650,3407126,60,45.548,3.039,283966,34604,329.066,21.955,8.206,1974.393
45.966,3407186,60,45.605,3.032,283971,34605,329.841,21.928,8.206,1979.045
47.293,3407246,60,45.223,3.013,283976,34606,331.925,22.113,8.206,1991.548
48.607,3407306,60,45.654,3.059,283981,34606,326.931,21.904,8.206,1961.586
49.920,3407366,60,45.688,3.040,283986,34606,328.912,21.887,8.206,1973.472
51.244,3407426,60,45.315,2.996,283991,34608,333.809,22.068,8.206,2002.856
52.558,3407486,60,45.691,3.024,283996,34608,330.641,21.886,8.206,1983.847
53.867,3407546,60,45.835,3.065,284001,34609,326.270,21.817,8.206,1957.621
55.146,3407606,60,46.888,3.147,284006,34608,317.732,21.328,8.206,1906.395
56.443,3407666,60,46.274,3.079,284011,34610,324.789,21.610,8.206,1948.736
57.724,3407726,60,46.838,3.122,284016,34610,320.336,21.350,8.206,1922.018
59.004,3407786,60,46.853,3.129,284021,34612,319.556,21.343,8.206,1917.335
60.033,3407831,60,43.738,2.821,284026,34610,354.541,22.863,8.206,2127.246
61.124,3407876,60,41.252,2.686,284023,32838,372.302,24.241,8.649,2233.813
62.445,3407936,60,45.425,3.126,284028,34613,319.897,22.014,8.206,1919.384
63.453,3407981,60,44.636,3.098,284033,32839,322.745,22.403,8.649,1936.471
64.728,3408041,60,47.081,3.120,284038,34614,320.506,21.240,8.206,1923.034
