elapsed_seconds,generation,target_gen_per_s,actual_gen_per_s,fps,alive,chunks,frame_ms,ms_per_generation,alive_per_chunk,frame_budget_usage_pct
1.032,61,60,60.004,60.072,5,1,16.647,16.666,5.000,99.880
2.032,121,60,59.995,60.007,5,1,16.665,16.668,5.000,99.988
3.034,181,60,59.859,59.849,5,1,16.709,16.706,5.000,100.252
4.034,241,60,59.975,60.001,5,1,16.666,16.674,5.000,99.998
5.037,301,60,59.817,59.993,5,1,16.669,16.718,5.000,100.012
6.051,362,60,60.212,59.896,5,1,16.696,16.608,5.000,100.174
7.051,422,60,60.000,60.429,5,1,16.548,16.667,5.000,99.290
8.051,482,60,59.998,60.049,5,1,16.653,16.667,5.000,99.918
9.067,543,60,60.005,60.064,5,1,16.649,16.665,5.000,99.894
10.084,604,60,60.003,60.008,5,1,16.664,16.666,5.000,99.986
11.085,664,60,59.944,60.005,5,1,16.665,16.682,5.000,99.992
12.100,725,60,60.058,60.005,5,1,16.665,16.650,5.000,99.991
13.117,786,60,60.002,59.890,5,1,16.697,16.666,5.000,100.185
14.118,846,60,59.942,60.010,5,1,16.664,16.683,5.000,99.984
15.134,907,60,60.059,59.999,5,1,16.667,16.650,5.000,100.001
16.150,968,60,60.003,59.999,5,1,16.667,16.666,5.000,100.002
17.167,1029,60,60.002,60.005,5,1,16.665,16.666,5.000,99.991
18.184,1090,60,59.999,60.002,5,1,16.666,16.667,5.000,99.996
19.200,1151,60,60.003,60.008,5,1,16.664,16.666,5.000,99.986
20.200,1211,60,60.000,59.996,5,1,16.668,16.667,5.000,100.006
21.217,1272,60,60.006,60.005,5,4,16.665,16.665,1.250,99.992
22.217,1332,60,59.999,59.998,5,1,16.667,16.667,5.000,100.003
23.233,1393,60,60.003,60.010,5,1,16.664,16.666,5.000,99.983
24.250,1454,60,60.001,60.006,5,1,16.665,16.666,5.000,99.990
25.267,1515,60,60.002,60.006,5,1,16.665,16.666,5.000,99.990
26.283,1576,60,60.003,59.996,5,1,16.668,16.666,5.000,100.007
27.300,1637,60,60.001,60.002,5,1,16.666,16.667,5.000,99.997
28.317,1698,60,60.002,59.999,5,1,16.667,16.666,5.000,100.002
29.333,1759,60,60.001,59.997,5,1,16.668,16.667,5.000,100.006
30.350,1820,60,60.001,60.002,5,1,16.666,16.666,5.000,99.997
31.367,1881,60,60.000,60.004,5,1,16.665,16.667,5.000,99.993
32.383,1942,60,60.002,59.999,5,1,16.667,16.666,5.000,100.001
33.400,2003,60,60.002,60.003,5,1,16.666,16.666,5.000,99.995
34.416,2064,60,60.003,59.885,5,1,16.699,16.666,5.000,100.193
35.430,2125,60,60.153,58.313,5,1,17.149,16.624,5.000,102.893
36.447,2186,60,60.006,60.007,5,1,16.665,16.665,5.000,99.988
37.448,2246,60,59.947,59.896,5,1,16.696,16.681,5.000,100.174
38.451,2306,60,59.828,59.998,5,1,16.667,16.715,5.000,100.003
39.466,2367,60,60.059,60.298,5,1,16.584,16.650,5.000,99.506
40.480,2428,60,60.161,60.053,5,1,16.652,16.622,5.000,99.911
41.480,2488,60,59.998,59.975,5,1,16.673,16.667,5.000,100.041
42.497,2549,60,60.018,59.991,5,2,16.669,16.662,2.500,100.015
43.498,2609,60,59.936,59.924,5,1,16.688,16.685,5.000,100.127
44.500,2669,60,59.875,59.957,5,1,16.679,16.702,5.000,100.072
45.516,2730,60,60.032,60.001,5,1,16.666,16.658,5.000,99.998
46.533,2791,60,60.003,59.999,5,1,16.667,16.666,5.000,100.002
47.549,2852,60,60.002,60.004,5,1,16.666,16.666,5.000,99.994
48.566,2913,60,60.001,59.996,5,1,16.668,16.667,5.000,100.007
49.583,2974,60,59.987,59.999,5,1,16.667,16.670,5.000,100.001
50.599,3035,60,60.015,60.024,5,1,16.660,16.663,5.000,99.960
51.616,3096,60,60.002,60.006,5,1,16.665,16.666,5.000,99.990
52.633,3157,60,59.994,60.007,5,1,16.665,16.668,5.000,99.988
53.649,3218,60,60.012,60.002,5,1,16.666,16.663,5.000,99.996
54.666,3279,60,60.004,60.390,5,1,16.559,16.665,5.000,99.354
55.682,3340,60,60.002,60.004,5,1,16.666,16.666,5.000,99.994
56.699,3401,60,60.000,60.005,5,1,16.665,16.667,5.000,99.991
60.682,3521,60,59.018,60.003,5,1,16.666,16.944,5.000,99.995
61.699,3583,60,60.984,60.011,5,1,16.664,16.398,5.000,99.982
62.716,3644,60,60.002,60.001,5,1,16.666,16.666,5.000,99.998
63.732,3705,60,60.004,60.005,5,1,16.665,16.666,5.000,99.991
64.732,3765,60,60.000,59.999,5,1,16.667,16.667,5.000,100.002
